input1	input2	input3	label
b	x	cjxnbqvhf	cjxbnbqvhf
b	c	vczdfgpnkl	vcbzdfgpnkl
s	r	frznm	frsznm
h	q	qnjps	qhnjps
w	n	gqhltwsnd	gqhltwsnwd
t	b	srkdmb	srkdmbt
u	p	mfbprcxzl	mfbpurcxzl
y	n	sqplcvfwnjb	sqplcvfwnyjb
x	f	hfbdt	hfxbdt
d	p	fspdblvzmk	fspddblvzmk
u	b	crwfxzmgjskbdt	crwfxzmgjskbudt
o	d	chd	chdo
t	s	phjzskmnwqr	phjzstkmnwqr
m	n	mnqhxtcfbk	mnmqhxtcfbk
x	r	sqxrtgdc	sqxrxtgdc
y	w	nwrkpd	nwyrkpd
u	m	hjmrwnd	hjmurwnd
d	q	btczrkqvj	btczrkqdvj
p	g	hxkgfjlc	hxkgpfjlc
u	p	dgcknxmpq	dgcknxmpuq
g	d	cgmlkdhb	cgmlkdghb
x	x	fzgprhnbjdclkmx	fzgprhnbjdclkmxx
g	h	hnkpmcw	hgnkpmcw
o	z	xvlzh	xvlzoh
z	z	czkv	czzkv
z	p	gjxwphl	gjxwpzhl
r	s	qslvt	qsrlvt
j	m	czmgkft	czmjgkft
q	c	bkcvsj	bkcqvsj
g	t	jvts	jvtgs
q	d	sqd	sqdq
x	m	qvgbxrcjphmfn	qvgbxrcjphmxfn
q	h	pjxh	pjxhq
s	l	xmhlfcjqw	xmhlsfcjqw
d	k	rzqk	rzqkd
i	r	cflr	cflri
h	p	lpvq	lphvq
j	w	lwghxjvq	lwjghxjvq
j	p	qvrcdgp	qvrcdgpj
y	b	lbtdn	lbytdn
x	l	shlxzbfnjc	shlxxzbfnjc
e	m	wmlqk	wmelqk
q	g	sxgnhq	sxgqnhq
l	j	ndthzkcj	ndthzkcjl
i	f	kdzfpbwqxmlc	kdzfipbwqxmlc
r	w	nhdplfbwjsrcxm	nhdplfbwrjsrcxm
s	q	jqhs	jqshs
v	h	zhfwkqt	zhvfwkqt
h	l	sflknd	sflhknd
e	w	lsfbtqvnw	lsfbtqvnwe
a	h	rjblhsm	rjblhasm
v	w	xtlfrw	xtlfrwv
j	m	qmrvd	qmjrvd
o	h	vpzmhrtgx	vpzmhortgx
d	f	qfv	qfdv
o	w	jxtw	jxtwo
t	g	fpgndbvwl	fpgtndbvwl
h	z	nzqlhdsfpv	nzhqlhdsfpv
i	t	htq	htiq
z	d	dlwmjpsgtr	dzlwmjpsgtr
a	v	jpdhzvbnk	jpdhzvabnk
g	h	vczhs	vczhgs
m	x	gqwvjdscbflrx	gqwvjdscbflrxm
r	f	qglbcpfts	qglbcpfrts
y	z	gslwzrptdk	gslwzyrptdk
q	k	skj	skqj
o	c	clsbpn	colsbpn
k	m	gmz	gmkz
o	d	hqbdwfz	hqbdowfz
c	g	fcsxtg	fcsxtgc
n	q	qfjhmrvwlsnt	qnfjhmrvwlsnt
p	s	rzfslhqmg	rzfsplhqmg
b	q	vtbljsqd	vtbljsqbd
q	q	clqb	clqqb
a	s	jlzrsvcf	jlzrsavcf
w	w	rldwsntmfjh	rldwwsntmfjh
p	k	pqrvksc	pqrvkpsc
q	g	vqhgtpfbzx	vqhgqtpfbzx
p	m	kxlwtmf	kxlwtmpf
d	b	xdbnswjcft	xdbdnswjcft
v	l	xtfslr	xtfslvr
z	f	qhwmdjlsfrtpz	qhwmdjlsfzrtpz
w	h	jhxk	jhwxk
r	v	tjnlpxv	tjnlpxvr
m	z	vqzg	vqzmg
j	h	mpwhzn	mpwhjzn
m	g	qfbgsxjvzmk	qfbgmsxjvzmk
k	m	fbghm	fbghmk
b	f	bcpzmlqfxjgr	bcpzmlqfbxjgr
l	g	gwbcnrkqdtsm	glwbcnrkqdtsm
y	j	mdsqj	mdsqjy
u	k	nzbwfkdrxq	nzbwfkudrxq
m	l	xfrldmbpn	xfrlmdmbpn
x	k	nxcbwjhkv	nxcbwjhkxv
a	r	smqpwzkgvr	smqpwzkgvra
v	p	xpnb	xpvnb
g	l	hljdrcwqst	hlgjdrcwqst
g	t	mxtzr	mxtgzr
x	w	twsl	twxsl
e	b	brkz	berkz
z	d	qhdvclfsm	qhdzvclfsm
z	x	rlkstzx	rlkstzxz
t	n	lwcnfp	lwcntfp
d	q	zrqxkcm	zrqdxkcm
x	f	txwkvnfc	txwkvnfxc
d	w	cmvwnlqzx	cmvwdnlqzx
y	n	nsbdvcmk	nysbdvcmk
c	p	vswp	vswpc
y	j	jsh	jysh
f	m	jzvmtgcq	jzvmftgcq
a	r	rjk	rajk
i	s	lxpzdsgtjf	lxpzdsigtjf
s	b	rtbgsj	rtbsgsj
m	r	wbnpfzvrqj	wbnpfzvrmqj
x	d	kprfdsn	kprfdxsn
l	d	dxb	dlxb
h	r	tfcjxlhdnrmg	tfcjxlhdnrhmg
a	z	bzl	bzal
r	z	nlrzxqfbvh	nlrzrxqfbvh
p	x	nxzprbsl	nxpzprbsl
r	q	jfqslh	jfqrslh
r	t	ztc	ztrc
r	t	mthkd	mtrhkd
l	l	jlpqthsxcrvb	jllpqthsxcrvb
u	h	jpztndsmhfxbwlkr	jpztndsmhufxbwlkr
q	s	tkpsfgzdwqc	tkpsqfgzdwqc
n	s	nsjk	nsnjk
l	q	qng	qlng
b	b	nbc	nbbc
n	f	wtfl	wtfnl
r	t	bgplntmwjvqzdh	bgplntrmwjvqzdh
m	k	dkjvpmbqr	dkmjvpmbqr
g	d	drngjfvthz	dgrngjfvthz
s	c	mbxzgtfc	mbxzgtfcs
f	t	jgtcsq	jgtfcsq
s	n	kmstxnq	kmstxnsq
f	f	txfcdps	txffcdps
o	g	chg	chgo
w	h	sxfhdgcq	sxfhwdgcq
a	c	rbkxshcdp	rbkxshcadp
r	b	tdfwcrbqs	tdfwcrbrqs
n	g	xtwmphgqzlbkj	xtwmphgnqzlbkj
k	g	qgmf	qgkmf
g	r	jqpcshvr	jqpcshvrg
w	t	strhgqljz	stwrhgqljz
h	n	jlpzqnmvfbkc	jlpzqnhmvfbkc
p	b	kdbs	kdbps
c	d	jdgh	jdcgh
p	m	zqm	zqmp
p	t	vxhcbt	vxhcbtp
f	q	txgq	txgqf
u	b	nblhrf	nbulhrf
l	z	rxbtvgzpmnlcs	rxbtvgzlpmnlcs
t	k	gwfklqsmznpb	gwfktlqsmznpb
p	j	jqgbckd	jpqgbckd
v	w	ftqcsrlzwd	ftqcsrlzwvd
a	j	pjzgnmhlsvdkb	pjazgnmhlsvdkb
f	w	qjw	qjwf
t	x	qtkxg	qtkxtg
f	b	wzbhsdc	wzbfhsdc
b	c	rtqcn	rtqcbn
c	c	lkscrhjw	lksccrhjw
n	z	zrd	znrd
v	d	rsdbc	rsdvbc
a	d	bldpgfwzqhm	bldapgfwzqhm
i	r	drx	drix
k	h	lhjcrdn	lhkjcrdn
u	k	bfkzrhvdpjlqs	bfkuzrhvdpjlqs
v	r	rlqv	rvlqv
o	h	tlhvgk	tlhovgk
q	b	bnhxc	bqnhxc
v	w	mrshbpqcwtd	mrshbpqcwvtd
n	n	lnzht	lnnzht
l	w	cwhsbqlv	cwlhsbqlv
p	t	nlgfshmqtdb	nlgfshmqtpdb
x	v	wkznqpvj	wkznqpvxj
m	f	dmqwvlfgch	dmqwvlfmgch
o	w	vwgchlm	vwogchlm
w	q	pjmnqrf	pjmnqwrf
p	g	rsfng	rsfngp
k	j	gjdbvz	gjkdbvz
u	p	kqmhpr	kqmhpur
e	s	dwsfjvhn	dwsefjvhn
r	g	wdnglvhc	wdngrlvhc
c	n	kpnhs	kpnchs
w	z	xdfbvmwzqkj	xdfbvmwzwqkj
y	j	frmsvkj	frmsvkjy
t	k	nzskpqr	nzsktpqr
r	h	fswrtzhqjmlv	fswrtzhrqjmlv
h	g	tbzgshr	tbzghshr
o	w	dcnqrmwj	dcnqrmwoj
p	l	bjlwpvgdz	bjlpwpvgdz
v	f	pdqcmzf	pdqcmzfv
p	w	srzbvcqjxfw	srzbvcqjxfwp
m	s	skcd	smkcd
s	z	tznwgqfsh	tzsnwgqfsh
z	m	bdzhms	bdzhmzs
j	b	jbsh	jbjsh
c	j	jbvwzlgpx	jcbvwzlgpx
x	l	qnbxjcrlf	qnbxjcrlxf
d	d	bzdcnlxfm	bzddcnlxfm
j	c	dvtphrcz	dvtphrcjz
v	x	xtvhzgkr	xvtvhzgkr
b	g	wxdghklzjq	wxdgbhklzjq
o	l	zkbrdvlmhj	zkbrdvlomhj
j	c	kqtcmrdgwfjl	kqtcjmrdgwfjl
h	r	jfbnkxcdpzgrsqwl	jfbnkxcdpzgrhsqwl
u	p	qxkzrbpmw	qxkzrbpumw
h	f	gzncfmd	gzncfhmd
j	f	fjmkgrl	fjjmkgrl
n	j	vglrsmtjbhdw	vglrsmtjnbhdw
c	f	xmjhflgv	xmjhfclgv
h	p	phdkjv	phhdkjv
z	p	xqpvl	xqpzvl
v	s	jmtsd	jmtsvd
m	d	fdrzv	fdmrzv
w	g	grhfxmdpvs	gwrhfxmdpvs
z	v	zvxsm	zvzxsm
h	g	gnvwqcm	ghnvwqcm
k	f	fcnks	fkcnks
b	c	fxdghcnkl	fxdghcbnkl
f	g	hsrxvjgn	hsrxvjgfn
m	s	schqz	smchqz
m	s	xtfzsj	xtfzsmj
e	w	xjcnwzvr	xjcnwezvr
h	t	vmtc	vmthc
l	j	zwxdj	zwxdjl
e	g	hxrqkjgs	hxrqkjges
c	m	bcmvhqt	bcmcvhqt
v	m	spmlxgc	spmvlxgc
k	t	xjvt	xjvtk
q	l	wklz	wklqz
k	s	wcgbqstzfpr	wcgbqsktzfpr
h	q	lgsvq	lgsvqh
l	x	hcpvxdtzmsfnblkwjg	hcpvxldtzmsfnblkwjg
r	h	sfhdzqvb	sfhrdzqvb
c	n	krsjqn	krsjqnc
t	b	nwbdpj	nwbtdpj
m	k	szvxfk	szvxfkm
y	c	cbszmptw	cybszmptw
d	l	xcblwkv	xcbldwkv
p	h	kxrh	kxrhp
t	m	dbgmjc	dbgmtjc
z	b	zfbvgl	zfbzvgl
u	k	bgfkdn	bgfkudn
y	b	kbftmp	kbyftmp
t	g	wzsqtgcvr	wzsqtgtcvr
z	k	lkh	lkzh
q	g	rglxqzm	rgqlxqzm
v	l	stghplwv	stghplvwv
w	x	qxrtgsh	qxwrtgsh
l	s	qzmksdwt	qzmksldwt
g	b	ckbng	ckbgng
l	q	xqlsdw	xqllsdw
x	c	cnrzvhg	cxnrzvhg
u	h	vhntx	vhuntx
d	q	zqv	zqdv
p	h	zhlb	zhplb
r	b	qhgvscfndbzm	qhgvscfndbrzm
q	m	pdcjwmhftsg	pdcjwmqhftsg
s	z	cglzwfbx	cglzswfbx
g	c	vtfmzcb	vtfmzcgb
b	p	xbcfpvktdsh	xbcfpbvktdsh
y	w	wlcbxzrg	wylcbxzrg
c	z	qvz	qvzc
g	g	tngdw	tnggdw
b	x	zqvlrhfbpmx	zqvlrhfbpmxb
t	v	vtrkg	vttrkg
r	m	wmx	wmrx
l	h	lhszdbgnptq	lhlszdbgnptq
q	h	sbjhvr	sbjhqvr
x	k	cgqkjbzp	cgqkxjbzp
w	p	mcdblkqpvgn	mcdblkqpwvgn
l	j	lbjnmqzxkfc	lbjlnmqzxkfc
p	d	ksdtwhql	ksdptwhql
j	t	tbhlkg	tjbhlkg
x	l	sgklnw	sgklxnw
d	q	nqch	nqdch
q	x	mwjphbxqvl	mwjphbxqqvl
b	g	grtnxz	gbrtnxz
g	h	mvpscwlkrth	mvpscwlkrthg
o	v	tvw	tvow
d	f	zrqmf	zrqmfd
z	r	qlmdr	qlmdrz
z	f	fqgw	fzqgw
f	t	dpktqsj	dpktfqsj
w	f	fcw	fwcw
e	p	fgpjrnwlk	fgpejrnwlk
b	b	trqwbx	trqwbbx
u	n	hcsnwgkqvpx	hcsnuwgkqvpx
t	t	lfmzqnvhjtc	lfmzqnvhjttc
f	l	tbnpvfslmk	tbnpvfslfmk
l	l	smcqrngl	smcqrngll
f	h	gvhdsm	gvhfdsm
x	n	fnlqd	fnxlqd
c	t	fqkltbn	fqkltcbn
s	n	jmpnbhlwxgrqk	jmpnsbhlwxgrqk
b	b	pxdbjw	pxdbbjw
l	c	plfczk	plfclzk
a	s	nkxmsqdf	nkxmsaqdf
x	g	qghpwjz	qgxhpwjz
x	v	tpfvzx	tpfvxzx
e	d	vtlrsdqg	vtlrsdeqg
w	v	hvqlzcrfkds	hvwqlzcrfkds
j	q	wrqklvdhbs	wrqjklvdhbs
z	r	btqsrlmc	btqsrzlmc
w	g	xzg	xzgw
g	t	fwjnkdbmhct	fwjnkdbmhctg
b	z	xljmvcpzq	xljmvcpzbq
i	j	rcthj	rcthji
e	w	wcnfvh	wecnfvh
c	j	lptmgsqjvzhnwx	lptmgsqjcvzhnwx
z	b	bcxjqskm	bzcxjqskm
b	p	brvghfps	brvghfpbs
r	w	rsbwjvtdf	rsbwrjvtdf
f	l	rvklqtjhcgmb	rvklfqtjhcgmb
l	x	lbsmqzdx	lbsmqzdxl
x	k	xpvbwrkqnmhl	xpvbwrkxqnmhl
y	b	jphbnd	jphbynd
b	z	nrxz	nrxzb
u	d	qdxwsb	qduxwsb
p	z	ctbqzmjws	ctbqzpmjws
s	l	nlbhsqrdwzvtc	nlsbhsqrdwzvtc
m	l	wvglhbx	wvglmhbx
k	c	wjltmkfsncv	wjltmkfsnckv
t	x	cwsx	cwsxt
i	v	jvz	jviz
l	d	xpdkznv	xpdlkznv
k	s	bws	bwsk
l	x	xzpwqdgtr	xlzpwqdgtr
w	r	pxjlcrtbq	pxjlcrwtbq
t	s	sdwmzcl	stdwmzcl
m	x	vngfjwxrds	vngfjwxmrds
b	r	mwkndzrjq	mwkndzrbjq
e	f	sknvdhfr	sknvdhfer
v	n	ndc	nvdc
i	s	zxrkdsjcnwbqlf	zxrkdsijcnwbqlf
c	b	lgdhtcjpbq	lgdhtcjpbcq
q	j	pjbgsrh	pjqbgsrh
b	m	msfpl	mbsfpl
h	m	bhpgknrvfmt	bhpgknrvfmht
g	b	vsb	vsbg
b	v	vklfjxg	vbklfjxg
v	g	gjq	gvjq
d	d	pbgdnlqtkx	pbgddnlqtkx
r	d	tfdrwngb	tfdrrwngb
v	r	dzhrjm	dzhrvjm
a	h	hdnprzjqckgswx	hadnprzjqckgswx
m	z	dnmbhpwzqtgsf	dnmbhpwzmqtgsf
d	b	zhtfvdpsb	zhtfvdpsbd
x	l	blh	blxh
g	c	cfvbsrjzgwp	cgfvbsrjzgwp
u	h	tjlhfsm	tjlhufsm
m	t	gnhdjtwr	gnhdjtmwr
s	d	psdwjmzlg	psdswjmzlg
b	g	hlzkfgx	hlzkfgbx
c	h	tdvmchg	tdvmchcg
t	p	zbwjxp	zbwjxpt
d	g	dmjxbzg	dmjxbzgd
c	r	fkrtw	fkrctw
l	r	rqkzphlx	rlqkzphlx
t	l	lsxbhtwm	ltsxbhtwm
t	t	wtdj	wttdj
f	g	snckzwvjmthg	snckzwvjmthgf
x	r	prz	prxz
v	w	vwhxz	vwvhxz
n	c	vwncs	vwncns
a	f	qhfzjl	qhfazjl
t	r	rct	rtct
c	d	rjwdnk	rjwdcnk
m	h	lmqgshw	lmqgshmw
r	l	vjplhzs	vjplrhzs
w	c	csr	cwsr
r	x	krjczpqxw	krjczpqxrw
r	l	mfwltgc	mfwlrtgc
l	f	lsfvqhx	lsflvqhx
d	k	qldzk	qldzkd
a	l	mldw	mladw
h	g	xhrgf	xhrghf
t	m	qwmtdzg	qwmttdzg
w	g	sfgcd	sfgwcd
v	t	nwkcrtbp	nwkcrtvbp
n	c	fdcrlp	fdcnrlp
w	p	qpflwm	qpwflwm
i	z	tfwjz	tfwjzi
r	v	qvpwgkfdn	qvrpwgkfdn
g	l	csklj	csklgj
z	x	xpblng	xzpblng
r	k	czkd	czkrd
j	k	rstklxwhvpqn	rstkjlxwhvpqn
l	b	bhfvw	blhfvw
w	g	wngm	wngwm
e	s	qjhds	qjhdse
y	f	fngq	fyngq
t	l	pzkhftlb	pzkhftltb
c	b	kzvhsbxc	kzvhsbcxc
q	t	tpqhcb	tqpqhcb
p	h	vmhdfj	vmhpdfj
l	s	kgxs	kgxsl
y	n	tmbnhv	tmbnyhv
g	x	sxwtpz	sxgwtpz
g	r	crgphfjsnt	crggphfjsnt
l	s	swh	slwh
h	g	ftgkhjq	ftghkhjq
s	k	ltbgkvc	ltbgksvc
u	q	kvqbfwt	kvqubfwt
h	g	gkfbqh	ghkfbqh
z	c	mbsxnflkc	mbsxnflkcz
r	s	jkvsq	jkvsrq
g	z	zqvxrc	zgqvxrc
i	g	nrg	nrgi
y	h	pjksmvqfh	pjksmvqfhy
b	v	jvcr	jvbcr
k	t	txm	tkxm
n	q	vfldxq	vfldxqn
k	r	jkwrn	jkwrkn
q	p	gvfknp	gvfknpq
s	h	hbwlz	hsbwlz
s	s	jhcqvsklpw	jhcqvssklpw
i	p	krtpgzdnlfxhbmwc	krtpigzdnlfxhbmwc
w	x	rslxkwmqn	rslxwkwmqn
z	l	kdvlc	kdvlzc
j	r	rlt	rjlt
v	v	vflzphmq	vvflzphmq
k	k	mflkjd	mflkkjd
s	v	vdclrwks	vsdclrwks
i	b	jnkhslbtqp	jnkhslbitqp
j	x	dlgwfbvrsxn	dlgwfbvrsxjn
s	b	gqtmbpfl	gqtmbspfl
v	t	nhqgrmkjts	nhqgrmkjtvs
w	j	zckljrnpvhtw	zckljwrnpvhtw
y	v	dctmvq	dctmvyq
n	r	tsfhjrwkx	tsfhjrnwkx
c	b	brhtmj	bcrhtmj
b	b	vblztmkh	vbblztmkh
k	k	hkv	hkkv
m	m	bgmx	bgmmx
d	v	xrjphvtwqzkfg	xrjphvdtwqzkfg
t	r	grljndzf	grtljndzf
l	w	jwdt	jwldt
d	x	pdwqmlrzjx	pdwqmlrzjxd
g	x	xzvhtrsncgb	xgzvhtrsncgb
p	n	fzbnpg	fzbnppg
r	g	zrhxqkjg	zrhxqkjgr
u	v	wvmdsp	wvumdsp
b	x	ckx	ckxb
z	m	lbkmtnxqs	lbkmztnxqs
k	m	nlxdzchfbmr	nlxdzchfbmkr
t	n	rmlqkfpnsvw	rmlqkfpntsvw
n	t	ckgtflpnj	ckgtnflpnj
t	h	dzbghwlcn	dzbghtwlcn
l	b	zbdrnqjvmf	zbldrnqjvmf
c	w	fdmshwvpc	fdmshwcvpc
m	g	lkgn	lkgmn
r	b	cgjbvp	cgjbrvp
u	q	nmlqshzdp	nmlqushzdp
s	h	hvsdwxrbqpkg	hsvsdwxrbqpkg
i	c	mchfnpk	mcihfnpk
w	w	bwnhkpt	bwwnhkpt
l	f	tqjzbkcxf	tqjzbkcxfl
v	q	jnq	jnqv
f	g	ctdjg	ctdjgf
z	b	bfsrp	bzfsrp
x	s	fbgctspnh	fbgctsxpnh
m	m	cgnmxbwhf	cgnmmxbwhf
h	s	lqdskf	lqdshkf
y	j	rhjdfszblpm	rhjydfszblpm
k	v	nphrvgtd	nphrvkgtd
y	m	mzcpj	myzcpj
x	s	cvswpxz	cvsxwpxz
w	f	flt	fwlt
u	x	gtpvmrxk	gtpvmrxuk
i	v	cdbtkv	cdbtkvi
b	p	jqmckp	jqmckpb
e	s	bwpjrzs	bwpjrzse
s	j	fzxqsj	fzxqsjs
p	l	jflkw	jflpkw
m	j	lpvhjbzgksq	lpvhjmbzgksq
t	g	lgzdvrfn	lgtzdvrfn
v	f	rqf	rqfv
o	m	wcspmx	wcspmox
q	w	bdlwjf	bdlwqjf
k	k	vgjprxkn	vgjprxkkn
w	k	sdklpq	sdkwlpq
w	w	wsmjhn	wwsmjhn
x	c	lxc	lxcx
h	r	fqxzvsgkr	fqxzvsgkrh
m	n	qtsrpcn	qtsrpcnm
e	r	nqsgr	nqsgre
l	g	lmvcng	lmvcngl
y	f	hcfrvpmns	hcfyrvpmns
r	m	lsnwmv	lsnwmrv
x	k	kvhqflnb	kxvhqflnb
n	r	chngrpdwx	chngrnpdwx
w	p	pkczbjrvqw	pwkczbjrvqw
j	j	lqhmjnbw	lqhmjjnbw
y	j	wjsnkhcgq	wjysnkhcgq
l	l	hndlpsr	hndllpsr
m	j	dblgjhvczsm	dblgjmhvczsm
u	h	hkvcp	hukvcp
l	j	qwmjcdplnbtfk	qwmjlcdplnbtfk
u	n	lnmbrpx	lnumbrpx
t	l	lwjrk	ltwjrk
w	l	bxqdlnrfkzvw	bxqdlwnrfkzvw
s	p	czfdpk	czfdpsk
r	w	jxpwfnblc	jxpwrfnblc
z	l	ljwx	lzjwx
w	p	pmvrn	pwmvrn
w	m	mjbrsp	mwjbrsp
q	l	bgrspntdxml	bgrspntdxmlq
c	c	chtr	cchtr
s	k	zbxkpf	zbxkspf
a	x	qgrwx	qgrwxa
r	v	kzrfhv	kzrfhvr
x	r	msprzq	msprxzq
o	k	kwjbmtngd	kowjbmtngd
y	h	pcrkhvj	pcrkhyvj
d	z	wvthblrnmdqjfpz	wvthblrnmdqjfpzd
t	k	qbzk	qbzkt
w	d	dmlc	dwmlc
m	v	qmxdrv	qmxdrvm
r	p	xhmrwcgjfbdpvz	xhmrwcgjfbdprvz
q	x	ncxjzmdtk	ncxqjzmdtk
k	t	ktw	ktkw
o	z	fgwbmvtz	fgwbmvtzo
k	z	qzlj	qzklj
c	r	rtzx	rctzx
r	z	gzfmtnlwc	gzrfmtnlwc
g	l	vlxs	vlgxs
i	n	bnlmfhgp	bnilmfhgp
y	t	tsgnqrkpxm	tysgnqrkpxm
d	l	qgplknvz	qgpldknvz
m	q	sltq	sltqm
g	g	grwvh	ggrwvh
z	l	lvjpndqmgsw	lzvjpndqmgsw
n	c	tcz	tcnz
j	f	ftvqw	fjtvqw
w	m	mtpsj	mwtpsj
u	x	trx	trxu
y	b	gcqnwhlvxdmtb	gcqnwhlvxdmtby
d	k	wdnxgqjpckh	wdnxgqjpckdh
o	v	vqsfcthd	voqsfcthd
l	w	wqxl	wlqxl
j	h	pdwvcbfhsg	pdwvcbfhjsg
x	v	hbvdx	hbvxdx
m	x	svmxphqzngt	svmxmphqzngt
m	w	dtnvwh	dtnvwmh
f	b	brqcn	bfrqcn
j	j	gtlhkjbr	gtlhkjjbr
o	s	sgjhvdk	sogjhvdk
e	l	tnqbzghcldp	tnqbzghcledp
a	q	shvmdqp	shvmdqap
l	r	cvwmdjrblk	cvwmdjrlblk
a	z	zfrdvtpc	zafrdvtpc
m	l	qmvlrz	qmvlmrz
f	t	bsxgt	bsxgtf
t	t	gstjxbc	gsttjxbc
d	n	clndmbsgk	clnddmbsgk
b	r	xrqkhnw	xrbqkhnw
i	n	knbsdp	knibsdp
b	h	brhqtcdgx	brhbqtcdgx
y	h	wmhc	wmhyc
j	v	vmjqx	vjmjqx
x	p	hknpr	hknpxr
y	p	hnmkfgzcwp	hnmkfgzcwpy
r	q	xhjqfvtskz	xhjqrfvtskz
q	n	bqzn	bqznq
z	r	rtbc	rztbc
n	m	kvrbtm	kvrbtmn
q	d	dpmcngz	dqpmcngz
x	f	rcfswldn	rcfxswldn
d	l	kzwvclxrmd	kzwvcldxrmd
n	t	thkqdwxblrjg	tnhkqdwxblrjg
c	f	lgmfr	lgmfcr
p	m	qwgjcdlm	qwgjcdlmp
r	z	xfktbqzc	xfktbqzrc
c	q	tdxpqlwhrsf	tdxpqclwhrsf
z	d	hzfwgd	hzfwgdz
q	t	fxbth	fxbtqh
j	v	vcfsnzhd	vjcfsnzhd
j	d	ldhfkwrn	ldjhfkwrn
d	k	jmkw	jmkdw
t	l	pnbhmql	pnbhmqlt
q	r	rbqxtj	rqbqxtj
q	k	kxsl	kqxsl
u	t	ctxgdjrh	ctuxgdjrh
m	m	gkpztxjmrshdcwnqfvbl	gkpztxjmmrshdcwnqfvbl
c	t	ktpbrdvsc	ktcpbrdvsc
m	b	tbf	tbmf
w	r	knlrq	knlrwq
c	j	nhqljrt	nhqljcrt
o	x	lwxp	lwxop
s	d	tsbvqzxldkp	tsbvqzxldskp
t	w	lkwhzvrpx	lkwthzvrpx
y	d	kqd	kqdy
m	b	bgn	bmgn
c	d	dwkbchprvxz	dcwkbchprvxz
g	w	qfhgpxrwkv	qfhgpxrwgkv
s	n	nbhtz	nsbhtz
r	t	xhtqczd	xhtrqczd
b	t	lgrmntd	lgrmntbd
z	w	dsgw	dsgwz
h	c	hnfqcgdt	hnfqchgdt
d	l	jhl	jhld
c	c	cgb	ccgb
d	v	dkvpwbsg	dkvdpwbsg
x	j	pmjh	pmjxh
i	p	jcfxhp	jcfxhpi
g	w	mwjst	mwgjst
u	z	xlzfhwtjrm	xlzufhwtjrm
v	r	chltxrn	chltxrvn
w	r	ckzrtmsvfj	ckzrwtmsvfj
c	f	wsbjfgdq	wsbjfcgdq
c	v	dlxv	dlxvc
g	c	szpchvkb	szpcghvkb
f	f	fgbnkds	ffgbnkds
j	c	czstpjgm	cjzstpjgm
w	l	dmjnl	dmjnlw
p	w	rngw	rngwp
e	l	cwlfsd	cwlefsd
w	f	fksrclvthmx	fwksrclvthmx
f	k	rpbhgmk	rpbhgmkf
r	l	whjmzlrqb	whjmzlrrqb
s	t	clnrhqgtdxpf	clnrhqgtsdxpf
g	l	ctqnwlskg	ctqnwlgskg
k	j	dhfkqjvxb	dhfkqjkvxb
d	p	cnpxkzw	cnpdxkzw
t	h	jqwlrfgzskhcv	jqwlrfgzskhtcv
d	s	tzpgnbwfqs	tzpgnbwfqsd
m	v	wvrzkncgsj	wvmrzkncgsj
c	f	xkftlhm	xkfctlhm
d	n	klrzgpcwvn	klrzgpcwvnd
f	x	lnjxqb	lnjxfqb
c	r	thcnr	thcnrc
g	f	mjqgpf	mjqgpfg
s	q	kjvhtq	kjvhtqs
i	b	kxbfhvtn	kxbifhvtn
g	w	twpkhgmrbjzs	twgpkhgmrbjzs
h	g	tqbg	tqbgh
g	n	nzrltkbx	ngzrltkbx
m	h	nscfqkhb	nscfqkhmb
x	g	hxmkcgb	hxmkcgxb
s	k	kvmcpr	ksvmcpr
h	n	wcvsnx	wcvsnhx
i	w	hflzbjcws	hflzbjcwis
b	b	bqrlpcj	bbqrlpcj
u	z	zkjs	zukjs
x	b	tdbnm	tdbxnm
i	n	qxknbhr	qxknibhr
e	s	hzbjdtxqpskflvnr	hzbjdtxqpsekflvnr
y	j	kdbtpwmlqj	kdbtpwmlqjy
j	p	krbhtvqzsfjmcp	krbhtvqzsfjmcpj
o	c	ztfjcds	ztfjcods
b	m	cmbf	cmbbf
c	m	tmqbkr	tmcqbkr
j	q	htxdbmwgq	htxdbmwgqj
w	m	mcqngds	mwcqngds
e	n	kdmszrxvfn	kdmszrxvfne
j	w	vgbfqwcptz	vgbfqwjcptz
j	s	xcs	xcsj
m	k	fbkwplcmxtj	fbkmwplcmxtj
v	d	hwbdkgs	hwbdvkgs
z	k	wptnrmfxk	wptnrmfxkz
w	q	bgfkq	bgfkqw
v	v	zdwkrsvcmgt	zdwkrsvvcmgt
o	p	gbpc	gbpoc
b	h	hcbk	hbcbk
z	j	fjdzntcr	fjzdzntcr
j	t	xncthdsqjrg	xnctjhdsqjrg
t	g	zncg	zncgt
i	n	jpxkntlr	jpxknitlr
z	j	nzj	nzjz
b	m	jmwxhgvqtdnb	jmbwxhgvqtdnb
w	x	kcx	kcxw
h	z	jzdc	jzhdc
u	w	gbcjksw	gbcjkswu
y	b	phrdbz	phrdbyz
j	j	lmvjhqb	lmvjjhqb
h	w	pwzndr	pwhzndr
h	s	wrsn	wrshn
v	p	plsckgjt	pvlsckgjt
l	m	mlfnbtzq	mllfnbtzq
l	w	vlmwxsnphtzqc	vlmwlxsnphtzqc
j	j	swvmdgjzq	swvmdgjjzq
u	f	plwznfgrjbs	plwznfugrjbs
q	q	rkztxnlbmwqd	rkztxnlbmwqqd
v	z	mcqlzjvkgrfwbs	mcqlzvjvkgrfwbs
