input1	input2	label
b	jkwfnbzq	Yes
q	ngdqrmxzch	Yes
z	gtzfswq	Yes
p	jqfd	No
g	ghm	Yes
x	fxjvgplcmrh	Yes
t	ldzt	Yes
s	qksv	Yes
z	jzxhcfgr	Yes
y	rkczdpxshjf	No
z	gnspjmhcxzlw	Yes
r	zwhtp	No
b	hpcszmfbjtl	Yes
r	bdqscmjtnfpkr	Yes
b	rkdcpjhxlsngm	No
c	jkxwmtblp	No
z	zjqkvhlfpd	Yes
z	gprfqkwtbsjnxd	No
k	mqctdznsrk	Yes
t	hcbrjkvmg	No
c	cqzfthbpn	Yes
w	tfcpxlwdnbs	Yes
j	tmrgvknwf	No
h	tksjfgx	No
w	mkbdstwh	Yes
h	hqspjltnw	Yes
c	lpnvcjr	Yes
j	vbsjqmt	Yes
x	tqgscwxdl	Yes
d	ksqdhjrz	Yes
j	frsvtbmz	No
v	kcbmgljhzw	No
c	pch	Yes
k	xkf	Yes
f	zxctrkw	No
r	vcxpksq	No
x	fmbcprvts	No
s	mkpzbjqx	No
v	lqdhbfx	No
k	nrdcmszf	No
n	wfshdbvcn	Yes
z	hznksxg	Yes
r	gltcdr	Yes
i	fpbdqnvmkz	No
q	hjqkcmwg	Yes
p	hzltwvm	No
u	wcljrxbmhk	No
r	lpfcvnrhb	Yes
r	rnfgkbx	Yes
z	mtvnfjghl	No
h	phtqszglcm	Yes
l	jzvqbxht	No
n	nvjf	Yes
h	rckwjsz	No
x	ftbndjvghspw	No
c	vtqcjgx	Yes
e	czxsvwjdmfq	No
n	xswfkn	Yes
s	bhfvns	Yes
s	fsjn	Yes
d	wvcxpr	No
q	vrdwlfmnz	No
y	gdphrqxkv	No
z	rwxgtphdn	No
p	xpwg	Yes
q	fmbsq	Yes
e	ckmf	No
c	kcpnsdt	Yes
h	fhnkqjrlm	Yes
m	vjtndmr	Yes
p	blsp	Yes
x	cgtshxpd	Yes
v	vgqpfs	Yes
v	lzmvhqkg	Yes
s	wsmn	Yes
m	mzkpfd	Yes
j	hxsjqwfzp	Yes
m	rvsktgzxc	No
a	phkwqvgbrt	No
e	wkgjvznrscpf	No
c	pckngjx	Yes
w	qndzwf	Yes
e	qstlkg	No
l	rfl	Yes
u	tmjszcrq	No
p	dqntspzbk	Yes
v	fjrhvwb	Yes
k	vwgjxqh	No
d	zrgdwmbx	Yes
l	vnbhmqdl	Yes
k	nlhrwt	No
b	nrtqhmxgjbc	Yes
b	vhgzmjsrtb	Yes
x	fgmqnd	No
q	gpsmnl	No
x	gmhxd	Yes
f	fxnt	Yes
b	mltcbd	Yes
e	tdhxkrm	No
w	mcgkhqbw	Yes
a	kflsqht	No
a	dnfbwvg	No
k	tks	Yes
f	zpcf	Yes
g	zblmrwpkgxs	Yes
b	rblt	Yes
g	lgmsrjwnxbt	Yes
f	dkmwgn	No
k	kpdqtswfc	Yes
a	nqjdhcsvxg	No
o	stmn	No
d	pnhtdvrfcm	Yes
v	trfhpvkd	Yes
e	crmzd	No
n	ctjn	Yes
d	mktfzsbjcvdl	Yes
d	jftnwxph	No
a	svxkjr	No
z	qcdfjhk	No
n	qgsbntzmlr	Yes
q	rvqlhbsg	Yes
k	jkwrpq	Yes
r	gbzmk	No
v	zbvpt	Yes
s	rhzksvbxf	Yes
l	btlgprqhd	Yes
d	fnc	No
o	zqfdbvxt	No
z	vwzpm	Yes
a	vsjrtlngc	No
d	zsq	No
c	hcf	Yes
u	szcgq	No
z	thlcqfzwpbg	Yes
g	wbrgcvj	Yes
k	nmdkthrpv	Yes
u	dvhbgmnsctqfx	No
k	klc	Yes
z	xfgzjm	Yes
g	tgjcv	Yes
d	qfwsmjhb	No
t	pdmcqhx	No
h	svwqhcx	Yes
j	kdsxgbrv	No
g	mnzklg	Yes
z	fjvzk	Yes
c	svtzblpc	Yes
n	lfjxkbdcr	No
s	skrfbtlz	Yes
n	glvsjhwc	No
y	vnq	No
k	nzqfxtmrcwsp	No
d	rdbqgp	Yes
f	xkfjtznmph	Yes
x	vmxzw	Yes
v	mpcbrnt	No
u	xqhrtpwslmjkg	No
y	rkbcjnl	No
s	dvrxmpfgwh	No
f	pksrv	No
t	vzdmtwlngc	Yes
c	vjlcqsm	Yes
t	zprqdvjgc	No
j	qhcxw	No
q	dqchp	Yes
r	hrdpmn	Yes
d	kwnqbtmcxh	No
u	mqcbnkvdfgjslr	No
q	ktcvdg	No
b	gqbfcrln	Yes
m	wdbtpsg	No
o	cjzqkfltwdgx	No
f	jgcnmhlvf	Yes
i	ltpmsvkqgz	No
i	qcxbndkpzt	No
f	lcthnwf	Yes
d	kmjw	No
h	kvjw	No
n	mnqtfk	Yes
h	brjsn	No
n	xjrgs	No
h	hqrlfkgb	Yes
x	zntfsqxjw	Yes
q	cgkmrjhv	No
b	grhknsqpfzm	No
k	xzlvsmwrc	No
t	tjkhm	Yes
i	bgwlxfkcmn	No
i	msdgvbrj	No
a	jzrnhvqdlt	No
j	sdmqrcbltfpj	Yes
q	mfnbxhwv	No
f	fsl	Yes
n	nqlghpjbt	Yes
l	qbsjl	Yes
v	jhbnxqgswz	No
j	rxpgmls	No
m	kcdqjbrlpz	No
q	qkxvjtdnh	Yes
g	lrphztw	No
a	sjldkb	No
d	pqdwn	Yes
n	ntrkwjx	Yes
o	mflxvckndhpg	No
k	xvnzmtcb	No
w	qvbwdfgm	Yes
m	ckzxvrdqt	No
j	hlxqfkrmjtg	Yes
m	rhlmfqn	Yes
b	qghsd	No
p	slfkvdxprt	Yes
i	tzhlrskcf	No
l	nvhlwfkrqg	Yes
d	nkhfwjqpxstc	No
p	bpcmvwzftq	Yes
u	xdlpbhtkz	No
r	wptxjrnfsq	Yes
z	swkjfg	No
x	bpxnqv	Yes
a	hrmvzqjxblfkt	No
m	grlqzcmwj	Yes
x	dqcxzgnsvktj	Yes
n	dnqzxb	Yes
p	xvjhcfsqtdkr	No
b	dwhlvngbx	Yes
t	qhnmwjp	No
m	mpcvqfhk	Yes
x	rbjz	No
b	xrnvqz	No
k	hjmcnqlsgz	No
m	wghrmqjzc	Yes
r	cblhmjwzx	No
h	chts	Yes
w	hrntwxckq	Yes
l	ldmbzs	Yes
v	tswkpgdr	No
u	vsrmwjfb	No
g	rfxmn	No
g	ntbmvjkwrfpd	No
j	psljdc	Yes
q	ntkldpqg	Yes
x	rgdvh	No
l	zwgvsdml	Yes
v	fhpxvnbjs	Yes
c	chf	Yes
b	kwb	Yes
p	lgjnpdcqrx	Yes
u	zxqkhfcs	No
s	kpzdfbsr	Yes
q	lnkwhqj	Yes
a	jcvfbdsxlpn	No
r	xtkfhrwdq	Yes
j	szdkmfpj	Yes
n	rwmhxqcfgkj	No
z	fgbhp	No
f	vfkq	Yes
d	dxhclg	Yes
g	dtrjfhgcsw	Yes
s	zmrcqslx	Yes
x	kxbphmls	Yes
u	gsbhwjl	No
e	zmhwqds	No
c	bsczjxvnfl	Yes
e	cjrsmgb	No
r	nrmgvhfw	Yes
n	lvnhz	Yes
l	zvft	No
d	khp	No
z	zhlwqdj	Yes
j	zlrndjvqxk	Yes
h	vdxwht	Yes
e	fgqrjhnd	No
f	vqjwhzm	No
t	nzjx	No
b	zcdtbl	Yes
q	xzt	No
m	gvj	No
p	ftbqz	No
z	qgzn	Yes
f	tdvcmsqwg	No
j	twnhbpz	No
p	xfrlkzbqp	Yes
a	twcqkblpfdsr	No
x	xhz	Yes
m	rmfvjzh	Yes
s	nwtfzshm	Yes
g	vmjw	No
w	dfxkqwh	Yes
w	tgmxzd	No
t	hwnqkpj	No
o	lqt	No
d	bvjw	No
d	hgzrf	No
p	zblktgp	Yes
m	lkrmqgvntp	Yes
u	fthkqzjmdn	No
e	kqndcg	No
a	fscjrlkg	No
h	lgbvrnfdmc	No
z	djrvfzs	Yes
s	nkhfgws	Yes
m	njthlbskv	No
u	nzwhctrb	No
e	bhsj	No
c	hvwzqdfpngjl	No
r	mtwvrqkp	Yes
f	xbwjkfhvqtmzpn	Yes
v	kfjwqgpbs	No
k	qknj	Yes
l	qmlncwtjkd	Yes
f	pqtfscg	Yes
e	pfzskq	No
h	cpskzdf	No
e	tkqzcp	No
r	bfzvrx	Yes
i	nsv	No
o	gvtzpqml	No
g	hlmgnkt	Yes
q	zplhgfm	No
v	qtmvdcb	Yes
c	gbwzkqxt	No
y	hqwsdkt	No
v	vtghcj	Yes
z	qszpxbltnjrcg	Yes
m	xfrdmcjg	Yes
l	hdl	Yes
k	dzngmlxck	Yes
p	bjlcvkqt	No
v	kncfhgvp	Yes
m	wbvhdj	No
n	kbpfnlzc	Yes
d	bdkntvpf	Yes
r	fcbktnx	No
b	krcjv	No
f	whntljs	No
b	zjdcxnfk	No
k	zgklrstfwpvj	Yes
z	gfdcrxs	No
c	lcxpgbh	Yes
d	hmzbtfj	No
f	hxcjzsfdvb	Yes
g	cgpkvs	Yes
l	xgslvwq	Yes
g	ngc	Yes
f	pxdsvqnf	Yes
z	nktvl	No
z	lrhm	No
h	knwbfzmq	No
j	fhpxksljqng	Yes
d	hnrdqwt	Yes
a	jkhxfncpml	No
q	gdxwmhntprj	No
s	nsrcpmwlhtx	Yes
t	xcpdnfswltz	Yes
w	tmvrpwlhc	Yes
j	nzskjfr	Yes
s	jbszrxh	Yes
p	dnrgwh	No
y	sthcpf	No
l	dwbtjpkzqsfxrg	No
w	hdkwgsrpt	Yes
z	wrxvbknz	Yes
a	bwlpcjf	No
p	rdnwpcb	Yes
w	ngrfw	Yes
k	pnzjwkf	Yes
r	kpzxlhc	No
w	mthjwq	Yes
m	sgvf	No
x	klwdvqhz	No
c	lkfzpm	No
d	cgklsbhxntfq	No
q	rqmvfpj	Yes
y	lsrmcgnkhfd	No
g	xtvglcs	Yes
e	hqx	No
p	sbr	No
s	ptrv	No
a	lhzp	No
m	dkpbhrxl	No
m	mwrbqfcts	Yes
x	zvhwjrgsbx	Yes
m	kgvsljtzd	No
p	npgsf	Yes
n	chpwltb	No
h	vpfblw	No
d	dxhg	Yes
b	rmj	No
k	cvmkxbf	Yes
s	tqjkmnhrvxz	No
g	zcjgdrxkmn	Yes
g	wpdf	No
e	mdhrfcqpz	No
c	cdxfmhq	Yes
e	vfrqhkjpldx	No
t	gjsclf	No
z	chdrwtknxg	No
c	rzwbfmc	Yes
c	tmwhbspfczxq	Yes
t	jrznk	No
s	cpxsvw	Yes
y	vsrqbkdcfptn	No
i	gwcqjsptmrvz	No
l	mgtqndzshp	No
f	rkmfdj	Yes
w	hwk	Yes
m	nfmbx	Yes
t	txpbdmr	Yes
l	ldbzj	Yes
r	rfcmb	Yes
f	bhmpfnw	Yes
q	nczhwxmg	No
y	ghptdzf	No
r	wgrvk	Yes
r	rcgqflszwm	Yes
v	vwjbspdk	Yes
j	qjt	Yes
o	jntf	No
t	psmq	No
v	pxlcszndkb	No
t	tmbnk	Yes
s	xhzpmgqv	No
t	xqvjfzr	No
i	kxpls	No
g	tmrwfpsc	No
e	xpzgfc	No
h	mhwrjgdk	Yes
x	wznmv	No
v	blsxr	No
p	qtjdsrmvwkh	No
k	qpgstdkfbhmc	Yes
e	vhpwqkx	No
y	prfnhc	No
p	jtnpcmfr	Yes
z	pfjhvkq	No
n	nmq	Yes
h	jxknhpz	Yes
y	dpxfng	No
v	cjhgldbrpfvq	Yes
n	bxrhjq	No
g	fkmjlgqvr	Yes
f	xlrvgcsnqzmj	No
c	tvrcjkb	Yes
t	xlvnpsfzh	No
l	lsmxtwh	Yes
u	hrsjtwln	No
r	zptlcnjw	No
b	fxwvtphcdz	No
n	gfrnjk	Yes
f	kxmcfgthsnv	Yes
h	grbnzkvhf	Yes
h	vcdhmgb	Yes
s	hgnmv	No
z	qzbv	Yes
b	pmcdbsw	Yes
s	dnrkslbxtjw	Yes
z	zrjmxfh	Yes
j	sfkcbxrnj	Yes
o	lghrqsd	No
x	lrwn	No
j	mscrjqvl	Yes
b	hrjgwbvmc	Yes
q	dhfzcnk	No
h	kmfdgxvnlrpbq	No
w	dcnkhxvm	No
b	rlndhk	No
v	jcnrgpzdt	No
g	stzdgkhjrlq	Yes
w	xjlrq	No
s	zfqlbm	No
z	vnzxdf	Yes
f	cfxvpkjz	Yes
f	dfqxns	Yes
g	dpg	Yes
y	lnthqprgmfz	No
p	sclvqtzdwjbfp	Yes
r	pfzbhxq	No
t	rkgmths	Yes
m	vblqcsz	No
b	lzgvrsb	Yes
r	hpdlkzwsgx	No
c	lscwzkm	Yes
p	nkpgsmzrh	Yes
n	bmnkjpx	Yes
h	zhj	Yes
e	tkrvshdqb	No
l	jbnplshczq	Yes
d	nkgqdltcs	Yes
o	wflqc	No
d	jlbkdts	Yes
l	wfkgm	No
d	zgjpvm	No
q	mxcrqst	Yes
m	pjblmz	Yes
j	rdzbfmlpnxcw	No
e	qxshtflvk	No
l	vdqjkcml	Yes
j	pnf	No
a	bzwr	No
o	qzwxm	No
o	tblzgf	No
s	grsf	Yes
f	gxfqz	Yes
i	jmf	No
j	vtpszqwxbmklrfc	No
q	ptjbqfxvgw	Yes
n	wrnvsh	Yes
q	mpktvb	No
y	prt	No
h	lfghjmbncwtv	Yes
z	rwtzvs	Yes
j	gnjcpz	Yes
n	sxlzbn	Yes
b	dkvpfbzw	Yes
c	scxqwpr	Yes
d	tdfkrzbq	Yes
s	sxfpglvknzd	Yes
z	gkzmxv	Yes
f	mbgs	No
g	zvcghtqb	Yes
z	vkjnr	No
m	qhvrcwbtzxn	No
h	jgrztscl	No
b	wbpflm	Yes
p	xzrkcsf	No
j	fhwnzxk	No
r	rvjfds	Yes
j	ljkh	Yes
n	lztghrxpd	No
w	wvtzbd	Yes
i	tcmjbw	No
x	cbjxrg	Yes
g	gdbxnhpmctrl	Yes
i	wfqz	No
l	ntqj	No
u	ghtbd	No
y	jqsrxc	No
l	lqrmfx	Yes
e	tmkbpchzl	No
t	cltgkmdrj	Yes
q	jdbgxq	Yes
z	npsglz	Yes
g	zbmwjhgrd	Yes
i	xjgsphb	No
s	hfwtg	No
d	zbqnw	No
n	hmtpcdfqjs	No
u	xtcgnqplsw	No
t	wjrphlzt	Yes
t	tdg	Yes
j	gxltcwfj	Yes
u	qhrcgpzmdbvwf	No
y	cgfpvqhd	No
u	xjvmw	No
x	rgzmjkx	Yes
u	nshgjtpwz	No
t	wcplxgqjdfrzn	No
i	qxtjsg	No
o	gjtwzmxqc	No
b	rlstdbg	Yes
x	rgxlb	Yes
o	lmzvqj	No
y	qfgd	No
j	fxkvwj	Yes
n	qdwkfrshg	No
o	qbhr	No
x	hfwgtrc	No
t	xjnvbpw	No
d	vgqfchl	No
a	skfrnvxlwq	No
m	vklxgqcmdfnp	Yes
j	jcmxs	Yes
f	xftlr	Yes
d	fkdtxg	Yes
p	cjdgzvp	Yes
w	bpsg	No
k	tbfmlzc	No
c	scfwxmdpkh	Yes
b	krhjbxcs	Yes
x	dzkwf	No
v	khpxjlw	No
q	mqnsjz	Yes
x	fxdgt	Yes
q	wksj	No
l	lfmthpj	Yes
u	vdsp	No
l	xmlbkzc	Yes
w	kmdb	No
n	sdpmnj	Yes
k	vbqxgf	No
h	chfvdklmgp	Yes
h	bflsgcpwd	No
t	wdbflhj	No
n	whmnd	Yes
y	xjbsmqfrztgwc	No
i	krthnjcmg	No
f	jgsd	No
g	tlnwzgm	Yes
o	svxzljbpw	No
u	njfm	No
a	rghbdfvqlpts	No
b	dlvr	No
q	wxqph	Yes
d	rdlbpm	Yes
g	sntkbvgwz	Yes
i	jxkg	No
x	qrp	No
m	wgvcdm	Yes
t	ztrfcm	Yes
o	fhxqslgbcmnpdr	No
h	ftwzkxjshdn	Yes
s	nkwxgpjcd	No
j	mnglw	No
t	dzmslknp	No
b	nzpgcrwlfhj	No
f	nkm	No
r	vgrqkt	Yes
w	rtnglqjxhpb	No
o	jqgfhpm	No
f	kvzfcn	Yes
q	mvfpbcjqk	Yes
b	xdznwp	No
d	klqwcd	Yes
i	zbnsmkdrtg	No
k	kdbfsqzw	Yes
e	mnfch	No
b	gkjcs	No
h	mxhbfp	Yes
r	jgsdmzvfnb	No
l	fpznqbwkt	No
e	zdvl	No
o	mdrtlhcwfpk	No
n	nwfdtjgkl	Yes
o	zcrbqgwn	No
d	hgzwpfr	No
y	mwrj	No
i	qvcsxrlfg	No
p	drmgbknlh	No
m	vfdcwzn	No
z	nkbfwq	No
x	xphnscd	Yes
a	qdbprvmnxjwghs	No
m	zmbkxv	Yes
g	nbgl	Yes
r	lvtfhsdjxp	No
a	hbrtlgjdzpxqc	No
t	jcdbl	No
t	wxcnqrg	No
j	qjzx	Yes
f	jpdf	Yes
i	rtplzdswc	No
v	tqhmsfd	No
u	hpgjnkmz	No
a	mnhclb	No
k	stgfwk	Yes
b	zsngdfvkrcjhpwl	No
c	xjfc	Yes
w	rbtzh	No
h	jfp	No
h	xhq	Yes
w	ghtwqz	Yes
l	clpf	Yes
a	njhszgclpdtrw	No
k	pjhcslx	No
h	dnwpktch	Yes
t	nkvqswl	No
p	sfc	No
v	gwflxmvtb	Yes
w	rkdwfmsgq	Yes
u	fcbmvhx	No
d	jplf	No
p	qtg	No
n	rtc	No
m	jdmqltwb	Yes
m	clhbmq	Yes
n	pnhsx	Yes
d	rltdszxnjckmq	Yes
f	drbf	Yes
f	whrgvqn	No
s	lbqrmnthxwf	No
j	jrxwm	Yes
j	wqj	Yes
t	fkslzthg	Yes
v	mnrvg	Yes
r	lhxnvr	Yes
i	bzlvxqwdftpscmk	No
n	gtksfpq	No
t	kmqbtznwfgsjr	Yes
m	rptqkmshz	Yes
e	rjhnpxvtb	No
t	cjkztqn	Yes
p	phbkzsqdlrgt	Yes
f	frgc	Yes
x	mxr	Yes
b	zbg	Yes
p	pkqsnvzgc	Yes
y	rbfwdxc	No
y	pcb	No
x	xlzsfkqgmvrtnbj	Yes
f	prcfn	Yes
h	fgqhzn	Yes
m	zdkblv	No
x	qpnfv	No
q	dbcpfqr	Yes
k	zsdlrh	No
p	nlvwkfsm	No
c	cmtrjwp	Yes
v	bkwqrv	Yes
v	pvwdg	Yes
e	vrbjgxh	No
k	mvzpck	Yes
t	jvwdrkxtf	Yes
r	blhxctf	No
u	pnkqcv	No
l	lmkftv	Yes
d	xtsqb	No
x	kfndlwvm	No
r	zwkgjqsrcbhl	Yes
f	hxmf	Yes
t	pqjwrkfgtz	Yes
b	wsxlfqhmb	Yes
s	fhsmrzx	Yes
d	zhrq	No
e	vzsgqprdj	No
k	ltgmjhbnz	No
p	tkdrbxmnjch	No
c	fwzvdmpkqrt	No
n	wnhslgz	Yes
v	txndhcv	Yes
g	gftdljwc	Yes
g	cxbrtp	No
m	zjmn	Yes
x	mbfxl	Yes
q	rqfdgxnm	Yes
g	dxzhnt	No
p	mdqgp	Yes
g	smblgdpn	Yes
t	zvpfjwrt	Yes
x	pxqkzmg	Yes
s	wsfc	Yes
g	kgxcfdlnvtw	Yes
e	vkdhcxp	No
c	fjcdhvqx	Yes
o	lhtj	No
e	psnm	No
t	gltbs	Yes
v	bljrkdsgp	No
d	lcjg	No
x	ndvqlt	No
q	plqh	Yes
b	lwfrb	Yes
e	wpflxczdmr	No
d	svqdwmkbhrl	Yes
m	wvfqnmz	Yes
c	cvmtb	Yes
a	zmsprh	No
u	vjshpcd	No
s	pbsgjfzrh	Yes
n	pqlzvx	No
s	xjgchwbn	No
j	lfrjhzg	Yes
x	brxz	Yes
t	zbc	No
p	lkjxgcwm	No
h	fhzv	Yes
q	rgjqz	Yes
c	rhdqcftxplz	Yes
x	xlwpr	Yes
n	pnzxwdbtfgvrj	Yes
w	rxwv	Yes
j	zgj	Yes
e	jdxplwnctmk	No
z	bpjmw	No
v	brshgx	No
w	mbpr	No
a	zblgd	No
u	zncwkjqslh	No
t	jqt	Yes
y	ldmz	No
f	gjsw	No
i	pxqbdnvljkwh	No
k	wzprtflmsh	No
y	ncbthsw	No
r	qlrxbmzpnst	Yes
m	smqhnl	Yes
d	jxdpqnrcfv	Yes
v	gtwls	No
l	qmcjk	No
c	gwqxsvmdnfrl	No
y	vngjk	No
b	drvl	No
r	sjxztw	No
r	dpfj	No
j	stnzq	No
q	kqmpf	Yes
b	nqdktb	Yes
p	pfkzsl	Yes
m	xzpvmfqlhsw	Yes
k	ncxsqpkdgmw	Yes
x	qglthcxrdfk	Yes
h	pzmxbngdhqf	Yes
f	fzrkbdtjwg	Yes
u	ghcvqlzfjk	No
d	ngwjdlc	Yes
b	nwxmrlfqb	Yes
f	ntsmwqhxkf	Yes
b	kghjv	No
o	bwpjfszdrgxnqct	No
z	jrzf	Yes
h	ftmnhvpj	Yes
f	mhxnpwkg	No
f	tmdxwncq	No
v	lvkcs	Yes
j	jgf	Yes
y	zjcm	No
r	hsmr	Yes
p	wvbtl	No
t	nswzh	No
s	ndzjbm	No
h	lbzxsm	No
v	vzlf	Yes
q	drqhjwg	Yes
z	rsw	No
m	pxcfmrw	Yes
r	sbkwgqvxmc	No
m	kwjpzls	No
b	qgbkdlwz	Yes
d	hwmzdkpq	Yes
z	lscpvmhx	No
k	dgpntw	No
s	ghkrsqblj	Yes
g	grks	Yes
y	lbngtj	No
t	mjx	No
p	pvnrf	Yes
k	cdnfmswv	No
i	cwpxvbslhjz	No
u	zxrghmnwvtpljqdkcsbf	No
v	njmscd	No
c	bkgszjqcn	Yes
p	bsdkxwmt	No
s	zcktfbnvgdpmx	No
c	rflqv	No
c	tlm	No
h	zfvqgjlcwd	No
p	twpq	Yes
j	cjx	Yes
u	lsq	No
j	gzxjqpclrn	Yes
z	bztfwv	Yes
z	hclsnbqkwptz	Yes
o	hknxjgcplwqfd	No
r	vwdkphtn	No
h	hxwfcjtkd	Yes
l	zmdr	No
k	gxkstcp	Yes
n	tjdlwzc	No
g	mzlsbnwqxk	No
s	bqhkmzxsdt	Yes
k	wskvj	Yes
e	dfvnw	No
v	xljvpgc	Yes
d	nhdsj	Yes
j	grbsjqhvxw	Yes
g	shzwnc	No
b	bfkgdj	Yes
c	skxljdzmb	No
w	wfdnprjbmz	Yes
p	gzxhkv	No
o	znkxthb	No
w	zrcqhb	No
q	pbkcqwtr	Yes
n	mjvl	No
a	zqmhkfdcj	No
q	lrsdbwx	No
c	zdxgvpwbh	No
v	vbcpsk	Yes
r	lqptvkwh	No
e	tkfmdlprghx	No
e	nzmpvhfldjc	No
j	mnbtzs	No
p	prfdkmjc	Yes
x	nmpwlt	No
j	khtj	Yes
x	brgckwthx	Yes
o	qhm	No
r	lkrqjzf	Yes
q	ftqkprvl	Yes
s	zlnmdgbscxtq	Yes
g	cnrlwkmqp	No
d	kmnvwzgxpd	Yes
b	qlmh	No
h	fdlwmhnkcjzp	Yes
x	phsq	No
k	jws	No
z	gfhjsl	No
t	mwrvdnlbc	No
w	hspv	No
y	hgnqrsmtdlczx	No
b	wvsgrmczk	No
f	qsxv	No
q	qkfdsg	Yes
s	kfxndlzqm	No
p	twgs	No
l	lsg	Yes
e	vbqptsfg	No
h	jchbklztgf	Yes
v	sbjnvpx	Yes
n	hrnfgqjwvpl	Yes
h	qzvhsmgpxwl	Yes
t	gljrnd	No
s	ldhbs	Yes
i	tqlpxzwr	No
z	hzsn	Yes
b	xkgdnwzmlq	No
v	wbrskthf	No
v	tspkrzjdq	No
e	qjn	No
o	rcpqvtgj	No
e	fbwshml	No
a	wshxjcbvt	No
n	gnhptmcsbr	Yes
n	nbscw	Yes
t	wbdqjhtm	Yes
j	tjxzvkrlqpd	Yes
b	cdgblxrt	Yes
h	mgdcfstqn	No
l	rgzsfbxw	No
j	bvhgfltkqdsx	No
b	lbksqrjm	Yes
n	mscf	No
p	dvpgrmhx	Yes
t	ljmktw	Yes
k	bkwcfp	Yes
b	bztfg	Yes
r	jtcnl	No
n	rnwxvfdmcszj	Yes
v	rlvjf	Yes
p	wdjxk	No
g	zwlxqkg	Yes
k	bsthkxlpj	Yes
f	hzjkxncvblfs	Yes
t	zlxfngkwj	No
v	blfnmjgdk	No
s	wkjsvzrqclf	Yes
n	cfn	Yes
b	bwsnjmtx	Yes
v	tjdk	No
z	mfsg	No
t	jcbvnpqzwl	No
n	zcjprx	No
l	jhdlmrxn	Yes
m	jgmn	Yes
v	rwkhdv	Yes
c	khzb	No
u	wnzfqdjh	No
g	cpgk	Yes
f	bsldxt	No
o	qktzs	No
k	nsgrjzwtqk	Yes
z	kbgrxv	No
l	vgnhkslp	Yes
i	kfdrqjh	No
o	hqbrdkm	No
l	hvrcp	No
p	nfxrwst	No
t	nrmwpdx	No
q	dfgtzjr	No
n	nwm	Yes
i	cbwdsjlzg	No
v	tspfm	No
k	wfrtlbpkzj	Yes
z	fjnvbdpzs	Yes
s	cnwltqj	No
r	zsrkgbvnl	Yes
o	lkbzdrv	No
z	qwfklzv	Yes
z	zdbxk	Yes
u	trmp	No
b	kmzhlr	No
a	hjqs	No
b	rsftdxkqz	No
r	cmlvxzwfhks	No
t	ktsvh	Yes
t	dctw	Yes
h	kghlwbr	Yes
m	hlxnvrfs	No
y	khszmqjw	No
k	gbdhzspwqxvf	No
j	mrldzqtfpxwg	No
j	ptdgfzwjm	Yes
c	fhbnxwsq	No
b	srmnlkpfgjcb	Yes
b	lbfkq	Yes
l	fdlqk	Yes
z	fjpwd	No
d	wbdjsclk	Yes
t	xthdczm	Yes
l	wkvmnr	No
b	jfzpmwnbgqs	Yes
k	ztdlhsvbfmrx	No
c	qztrvjkn	No
p	mtlfh	No
k	lsrzpvwhf	No
d	kdzphxnts	Yes
j	zwglvkjpxh	Yes
g	glt	Yes
q	nwlgfkbcdpmrxtvh	No
q	rkpnqhx	Yes
z	bthlzpkg	Yes
s	sflg	Yes
v	vfhlkwtbcmg	Yes
b	bzhvrpt	Yes
w	lbzjhf	No
h	tkhlqmbncgz	Yes
w	sjgmwn	Yes
u	wtd	No
y	tvzj	No
w	wqrdh	Yes
c	qpnkgwbmrfjxzhlc	Yes
w	mrncdjhg	No
t	wghzqpx	No
v	czpnkxqftrs	No
b	zgkbjwmls	Yes
m	phmgl	Yes
j	zhsvr	No
s	swhtl	Yes
o	wcrnfkt	No
m	wnszqlcbvjrkhdt	No
k	qnkpgsjxwrmld	Yes
c	cjhwqtbrsnkgdxl	Yes
z	trdcblqmgf	No
r	qhvkmbpc	No
v	fqvkhnswd	Yes
m	gqhfsrvdnjzc	No
d	fqgldp	Yes
y	bgfqxlv	No
i	qrmbx	No
j	nvjrwfm	Yes
b	hdfvjbnm	Yes
i	rvt	No
q	vjpmsq	Yes
d	hxjnmb	No
x	nmqkz	No
b	djlwtcgq	No
w	bqxtwdfm	Yes
r	kfsdcwmh	No
w	zpw	Yes
r	sjrtdl	Yes
z	rqtsfxgz	Yes
g	tljqzm	No
m	hswdrxqpgbt	No
r	rqlbvfscpk	Yes
p	cjvlkf	No
a	bsdfmkh	No
i	jhcz	No
f	xqsprg	No
c	gcf	Yes
h	vjcdhqgnz	Yes
g	ngrpkxw	Yes
o	lbdhrfxcgp	No
g	qdg	Yes
k	gsrzk	Yes
w	zgtkxnfplqcwj	Yes
w	wfdgpzt	Yes
t	vxmpksg	No
n	qzbdntwmvrl	Yes
z	mxvscd	No
r	jwrt	Yes
t	npdh	No
w	dxhnspbt	No
n	jmrwbdzxcng	Yes
p	pbzmnkq	Yes
k	mlcgdrqp	No
k	zmcfkgr	Yes
x	gvpk	No
z	xzb	Yes
r	wcqkhvx	No
s	fsrdvmh	Yes
l	pzmdlfxg	Yes
y	wvxnqb	No
v	vbhrwflgp	Yes
d	hcmdpwgz	Yes
r	fjhrxw	Yes
x	grxkqwc	Yes
g	trsxjpgqw	Yes
x	dqjkbcxzs	Yes
x	dxw	Yes
h	gvndsrhq	Yes
l	xlfrwcgbdms	Yes
m	qlwbg	No
q	djwc	No
v	pxlqcvdnr	Yes
m	dctzmbxw	Yes
