input1	input2	label
f	lmhpwrfnv	lmhpwrnv
r	vxfbdsr	vxfbds
f	xwrfsngb	xwrsngb
f	mbflr	mblr
t	kjprtqd	kjprqd
m	qvfwbmcs	qvfwbcs
x	wsxgrpntjqbl	wsgrpntjqbl
z	qkhgztxsvlwb	qkhgtxsvlwb
t	hngbzptl	hngbzpl
t	kpvftrg	kpvfrg
j	jhvl	hvl
w	wpznsv	pznsv
l	mbxlfz	mbxfz
t	mlt	ml
k	ptwhzjrkmbsv	ptwhzjrmbsv
s	stxmj	txmj
x	srhzvfx	srhzvf
g	tdghxsjnw	tdhxsjnw
d	kndvhzlxb	knvhzlxb
n	hzpfvmwsjrnxb	hzpfvmwsjrxb
j	jcsvbzlxk	csvbzlxk
r	cskgr	cskg
n	nlkdqt	lkdqt
n	fqwntx	fqwtx
x	fjzgvwchdsrx	fjzgvwchdsr
c	csnqp	snqp
h	mhrvbn	mrvbn
b	cdfbkpxnhm	cdfkpxnhm
d	slnpcdzmjwv	slnpczmjwv
c	pfxc	pfx
h	rqh	rq
s	kdjzhvplswx	kdjzhvplwx
s	qrsbwgpxflj	qrbwgpxflj
l	wqsl	wqs
s	fjswk	fjwk
r	vrcfhz	vcfhz
w	qmtzgdw	qmtzgd
v	rdqnfvslb	rdqnfslb
g	cgvw	cvw
k	bkjmx	bjmx
b	fjbnrkp	fjnrkp
j	rlczhqmgfvj	rlczhqmgfv
k	vdgrqtk	vdgrqt
j	cwjnpm	cwnpm
m	sqmw	sqw
s	rhvtfsw	rhvtfw
n	tbldn	tbld
p	tdpzv	tdzv
g	gdxcbsz	dxcbsz
z	lzvh	lvh
g	zmtng	zmtn
t	rtbsl	rbsl
d	mdpgskf	mpgskf
s	xkgsmr	xkgmr
v	lvgxwt	lgxwt
l	gnqpl	gnqp
r	btrv	btv
w	wqcnvfx	qcnvfx
g	zmgs	zms
q	zwlcq	zwlc
n	hngkd	hgkd
b	sfwrxbc	sfwrxc
s	hbrzpvsgj	hbrzpvgj
l	fvhmsjzlnkg	fvhmsjznkg
v	qdmgpvcxj	qdmgpcxj
r	rpx	px
n	vnqkhmrpt	vqkhmrpt
b	bhv	hv
f	mcgfdrkqltb	mcgdrkqltb
n	hnx	hx
w	jwnbvzc	jnbvzc
p	zkcsqpm	zkcsqm
b	pbcxzn	pcxzn
x	xtk	tk
v	vntlpjz	ntlpjz
n	jqhn	jqh
m	mtnbjwl	tnbjwl
l	dlzbc	dzbc
b	mflkhtqbs	mflkhtqs
m	dcjfwpntmv	dcjfwpntv
v	vzhkrmnstqw	zhkrmnstqw
n	fngdwzj	fgdwzj
c	pbcdhsvtgq	pbdhsvtgq
s	kcds	kcd
t	xskztpqv	xskzpqv
d	gnftdxpk	gnftxpk
g	hmvbrg	hmvbr
m	trdmn	trdn
v	xcqv	xcq
b	lbpnt	lpnt
j	jlcfzp	lcfzp
j	dwxfghj	dwxfgh
g	zdghmwlbq	zdhmwlbq
h	zqdmxklhnrs	zqdmxklnrs
l	lgz	gz
k	lhskpdjw	lhspdjw
f	lznkgtrfv	lznkgtrv
w	wjtksn	jtksn
h	swbfzmdh	swbfzmd
x	mnpxvkbzg	mnpvkbzg
b	zbxslcgq	zxslcgq
v	zsvxbg	zsxbg
s	gfshjwb	gfhjwb
z	btmzl	btml
m	xwmdz	xwdz
g	tzxlmrgcp	tzxlmrcp
k	cpkhdslzt	cphdslzt
l	jhl	jh
r	wsr	ws
s	hkxzsvfdw	hkxzvfdw
l	drknjlzv	drknjzv
v	slvtzjkg	sltzjkg
c	dtcsmq	dtsmq
p	fxpvjk	fxvjk
v	tmnwxfvh	tmnwxfh
s	thsczwb	thczwb
s	dbslq	dblq
k	wmrjckn	wmrjcn
s	vskmc	vkmc
v	ftvlz	ftlz
k	rbctpvkw	rbctpvw
n	mtnr	mtr
v	rxvsbzmqf	rxsbzmqf
g	ghjslq	hjslq
k	vjhqwkbgfr	vjhqwbgfr
q	cxfqsv	cxfsv
t	hftclsdzjr	hfclsdzjr
f	zflxkmgsh	zlxkmgsh
j	zjs	zs
d	xwhmcgd	xwhmcg
c	cpbxkqswjfn	pbxkqswjfn
d	pszxqrvmld	pszxqrvml
k	hmk	hm
h	rhdqnc	rdqnc
q	gvqsl	gvsl
q	ghmszfqbc	ghmszfbc
g	gpvklr	pvklr
t	wtgvmn	wgvmn
z	mzb	mb
d	dhkmqj	hkmqj
r	wfkbgcrdhq	wfkbgcdhq
g	mzg	mz
h	chtxjwmdn	ctxjwmdn
c	kczfhv	kzfhv
w	tmrvwdcz	tmrvdcz
m	ckrsvgmln	ckrsvgln
x	dvmzwrx	dvmzwr
j	dxjzbt	dxzbt
k	hbcnxdwpfrk	hbcnxdwpfr
v	zrvdkw	zrdkw
j	cknlbjxdh	cknlbxdh
w	zfwkvl	zfkvl
d	pfnd	pfn
z	dpzvmwlr	dpvmwlr
n	ndqkljftvczwg	dqkljftvczwg
j	pzqvntjmlghsx	pzqvntmlghsx
n	qbnvzrplt	qbvzrplt
p	plfnjwdb	lfnjwdb
z	ldbpfzjnsrt	ldbpfjnsrt
z	mqbwtldkz	mqbwtldk
z	zfgvqncwhrd	fgvqncwhrd
r	vnmrfsgkd	vnmfsgkd
j	djqxprh	dqxprh
j	wdnjqtkzl	wdnqtkzl
t	nwqztcp	nwqzcp
c	qltcn	qltn
b	bdtp	dtp
h	ktqgxhjnf	ktqgxjnf
b	kvmgbhctr	kvmghctr
h	cqfph	cqfp
z	xfhzknjcms	xfhknjcms
j	qtrwxnjfz	qtrwxnfz
q	lwrtgqpcjs	lwrtgpcjs
g	tmkfxgdvqpzn	tmkfxdvqpzn
l	lzqkxdsgnr	zqkxdsgnr
c	bdxrjcz	bdxrjz
f	wskfmrv	wskmrv
w	dwxnf	dxnf
w	rhqwcjzdf	rhqcjzdf
z	smgrtkpwz	smgrtkpw
g	ngkj	nkj
q	nzqhxgdr	nzhxgdr
q	pwzxsjbtqmndf	pwzxsjbtmndf
j	hmljcfqr	hmlcfqr
w	bwl	bl
l	pqlzcxr	pqzcxr
t	xqpftcg	xqpfcg
c	czsw	zsw
k	tcklh	tclh
x	rntvx	rntv
p	dnrps	dnrs
t	xtc	xc
k	rczsgjknw	rczsgjnw
g	qphwglkvf	qphwlkvf
x	qvmzxltjp	qvmzltjp
q	qbdlk	bdlk
g	vjclqfngs	vjclqfns
r	rvmqxd	vmqxd
l	bphldsvq	bphdsvq
d	chmvkdnjb	chmvknjb
n	tlhkbrcgjzpvsn	tlhkbrcgjzpvs
p	cpjd	cjd
k	lqsrkcwdzbnjm	lqsrcwdzbnjm
d	xfkbdtzjcq	xfkbtzjcq
m	rdhkxsm	rdhkxs
b	xtvsrjbf	xtvsrjf
b	fktvgbzqwr	fktvgzqwr
s	wxmchsg	wxmchg
v	vmnbch	mnbch
s	hjmsrtcg	hjmrtcg
t	btlcspmkqdr	blcspmkqdr
z	zjkpsbx	jkpsbx
h	hbqfwc	bqfwc
t	jctpvkdnlw	jcpvkdnlw
h	hnt	nt
q	qdtkwvz	dtkwvz
f	jqrmntgzxscf	jqrmntgzxsc
c	chn	hn
p	wpfl	wfl
g	jxcpdvmgnb	jxcpdvmnb
t	ctgmlxpjw	cgmlxpjw
d	bqdkr	bqkr
t	nxsmvfktwzl	nxsmvfkwzl
j	jdlh	dlh
s	sxtlphvz	xtlphvz
p	bptrnwq	btrnwq
t	tnrs	nrs
s	ksbc	kbc
n	xnvk	xvk
b	jrcbwf	jrcwf
d	tfszdbg	tfszbg
n	pkrbng	pkrbg
g	mgtdhj	mtdhj
m	khcm	khc
n	jnrfdwbktxvg	jrfdwbktxvg
v	vpjkmsl	pjkmsl
n	nljfhb	ljfhb
p	lpxnqwsjr	lxnqwsjr
f	nzkvmsfw	nzkvmsw
t	wbntpq	wbnpq
l	pljqw	pjqw
s	clvkxqwdsn	clvkxqwdn
r	tshrzg	tshzg
s	sdzrhc	dzrhc
z	qszr	qsr
z	zjhm	jhm
k	mhblckpr	mhblcpr
h	kvrbtdncph	kvrbtdncp
s	pxkcvsrmfnd	pxkcvrmfnd
g	zbndgwmrqvhtjsc	zbndwmrqvhtjsc
s	hqs	hq
s	sqw	qw
d	dglvmk	glvmk
l	njdzvrlh	njdzvrh
t	tklsgxdvfq	klsgxdvfq
k	nxhfmk	nxhfm
w	gdztpmrksxwj	gdztpmrksxj
f	ldkzqmf	ldkzqm
s	bszmxqpwclj	bzmxqpwclj
r	dsthnrgz	dsthngz
z	rgzwjkcmx	rgwjkcmx
r	rsh	sh
b	znbp	znp
x	nmdxg	nmdg
h	qzh	qz
g	gxkvpc	xkvpc
p	fpjzxwsk	fjzxwsk
g	npgjzwmht	npjzwmht
s	ctsjmd	ctjmd
s	dcwlvtsnfbjzx	dcwlvtnfbjzx
n	dzhtfqwjrgnkbvcs	dzhtfqwjrgkbvcs
d	vkrmlbfcjdh	vkrmlbfcjh
l	lmnqpwxrkbcg	mnqpwxrkbcg
q	grq	gr
h	hrmwspkxg	rmwspkxg
f	ltvzfd	ltvzd
t	xcnwqtjp	xcnwqjp
v	vwtcnfblxd	wtcnfblxd
n	rnfx	rfx
j	gtj	gt
h	tljdzrhpgvq	tljdzrpgvq
b	brknj	rknj
z	cktxfmqvnz	cktxfmqvn
l	jtl	jt
h	hpzjx	pzjx
r	sfrqbkhc	sfqbkhc
f	tbvkwrfgmz	tbvkwrgmz
j	jhsndcx	hsndcx
n	dcnlsg	dclsg
g	wstmg	wstm
m	dhjknms	dhjkns
n	pfrhcjtnq	pfrhcjtq
k	kpqwc	pqwc
f	rvcfjnl	rvcjnl
b	rdbvslknx	rdvslknx
b	vstbmxlgq	vstmxlgq
z	zxtj	xtj
z	lzhmgrnqc	lhmgrnqc
l	kdlrxgthfp	kdrxgthfp
j	tbjg	tbg
h	rkhwnsfctdl	rkwnsfctdl
g	zxjckvg	zxjckv
p	nhprl	nhrl
k	ptbzjxfkl	ptbzjxfl
l	bwtvrkjmgnlpz	bwtvrkjmgnpz
s	vqxnfdgstwzm	vqxnfdgtwzm
m	qmsl	qsl
p	phrn	hrn
h	tdpjgvfkhc	tdpjgvfkc
s	qsxpdgb	qxpdgb
b	fspxb	fspx
n	djzvkwnbx	djzvkwbx
c	hxdbzqpmlc	hxdbzqpml
r	bdlhsqnr	bdlhsqn
s	zslb	zlb
s	stvdw	tvdw
x	fztxsrgkvp	fztsrgkvp
p	lxjwkbgpqhfr	lxjwkbgqhfr
c	gzfctwbxr	gzftwbxr
t	tprmkld	prmkld
c	prkcfwnhlmsjz	prkfwnhlmsjz
n	nbljfhvkt	bljfhvkt
m	xcpmnlq	xcpnlq
r	lsnrjvq	lsnjvq
m	mqr	qr
m	pjzm	pjz
n	frnhcgj	frhcgj
q	lnmfqzdpcgstk	lnmfzdpcgstk
s	pxsqjgtcv	pxqjgtcv
g	wxnsgrbzj	wxnsrbzj
z	qklzc	qklc
d	bndxl	bnxl
x	jlzmhwgkxt	jlzmhwgkt
b	bzfh	zfh
b	lhfdgb	lhfdg
q	dspmqhfb	dspmhfb
d	sdxvwhp	sxvwhp
l	gplhwc	gphwc
z	kjgmz	kjgm
x	cxdpmzf	cdpmzf
t	pctljs	pcljs
k	jvwzkpxfsl	jvwzpxfsl
m	qnm	qn
k	qlkmbjp	qlmbjp
f	gwqnjxft	gwqnjxt
s	gsb	gb
n	trnqpdhzvxf	trqpdhzvxf
p	nrxwmtqpg	nrxwmtqg
m	mxsqrjczfk	xsqrjczfk
m	mvzjqwp	vzjqwp
p	pkrsntmfb	krsntmfb
x	pxkr	pkr
b	fnrxgbl	fnrxgl
g	dtgwhk	dtwhk
k	jbk	jb
m	kmw	kw
l	lghktjnbv	ghktjnbv
z	zjkxw	jkxw
s	swtvcnhplbmfzx	wtvcnhplbmfzx
b	gbftsqxpv	gftsqxpv
m	vglnfsbwmzhtcdq	vglnfsbwzhtcdq
j	jnhfmspb	nhfmspb
j	vhljbwkcxzfnrsq	vhlbwkcxzfnrsq
x	hldfbzqcwnrvjmkgtx	hldfbzqcwnrvjmkgt
c	mcqlfvxk	mqlfvxk
l	qdzln	qdzn
g	sbnqvzjpgdkfr	sbnqvzjpdkfr
h	jhmv	jmv
d	mqzcbplhd	mqzcbplh
j	hxj	hx
t	htj	hj
k	pnbrxvzkd	pnbrxvzd
c	rtcklq	rtklq
x	kxdr	kdr
m	gklm	gkl
r	rgwlnv	gwlnv
t	grtnsjp	grnsjp
f	nfqmr	nqmr
p	vwfdzpnmb	vwfdznmb
w	mvxncw	mvxnc
f	qkgzmf	qkgzm
n	xpnrzlct	xprzlct
x	zdpkxcs	zdpkcs
c	cwxk	wxk
t	gwzvktmsqlhf	gwzvkmsqlhf
x	kxvh	kvh
n	nltqgmdj	ltqgmdj
m	gmtjl	gtjl
n	rqbnd	rqbd
l	nqvpjklxc	nqvpjkxc
m	nkfmcs	nkfcs
c	cwsh	wsh
t	kmdtpzqhrbl	kmdpzqhrbl
c	lgjskc	lgjsk
k	wlkhjcrt	wlhjcrt
h	xnvgkhjtpmb	xnvgkjtpmb
j	hjml	hml
q	qsn	sn
x	lfqxrkdg	lfqrkdg
z	xqzpwhv	xqpwhv
l	jrdnktl	jrdnkt
k	nkvplq	nvplq
z	hbgtz	hbgt
x	jtbkgxcvq	jtbkgcvq
w	dzrwhsbpk	dzrhsbpk
v	sdqbkvpw	sdqbkpw
g	lgvchztr	lvchztr
t	xpvhnct	xpvhnc
q	mdqprcgbx	mdprcgbx
q	ldqvx	ldvx
z	dqczgt	dqcgt
j	rhljtkfmgdp	rhltkfmgdp
w	hwbcp	hbcp
j	wjkcbxps	wkcbxps
q	grczhxpq	grczhxp
n	nbrd	brd
s	wdhpcqgsvl	wdhpcqgvl
g	glmqf	lmqf
k	mcrkxq	mcrxq
g	qhksfmgbj	qhksfmbj
t	wpt	wp
j	jqd	qd
t	lwktz	lwkz
t	smklpt	smklp
r	rdxcj	dxcj
b	phbxcjwsl	phxcjwsl
z	jszvr	jsvr
t	twlfx	wlfx
w	dkfcswtzml	dkfcstzml
q	qncdmtsb	ncdmtsb
c	fczw	fzw
c	mfkqxsdhcz	mfkqxsdhz
n	jqcglbnhzt	jqcglbhzt
h	whkxfbm	wkxfbm
b	pbldjv	pldjv
g	xbwqg	xbwq
g	mwglb	mwlb
n	rpcnkt	rpckt
d	lwjdvsxc	lwjvsxc
m	kbwpvnrm	kbwpvnr
p	fwpj	fwj
k	wrbgkzqld	wrbgzqld
r	rpdxgq	pdxgq
w	whbvtqnz	hbvtqnz
z	hbdrqgzfn	hbdrqgfn
s	kps	kp
f	dphrsf	dphrs
f	jlpqwkgdzf	jlpqwkgdz
s	xsfz	xfz
b	bmvjd	mvjd
l	lvwc	vwc
v	tqxpvc	tqxpc
h	hkzcsxtgm	kzcsxtgm
h	bnhtf	bntf
n	vjmlrkgnzx	vjmlrkgzx
r	qrfh	qfh
b	rnbcfvxdkzt	rncfvxdkzt
j	hkqjltc	hkqltc
p	qnplbh	qnlbh
r	dbvgkxr	dbvgkx
p	zvgbpl	zvgbl
l	lrv	rv
w	wcmgdjfkrzt	cmgdjfkrzt
b	jgfbw	jgfw
n	npws	pws
t	crtvdlq	crvdlq
n	nqw	qw
h	rndhvgjck	rndvgjck
p	pwqbgj	wqbgj
n	nbqrlmzh	bqrlmzh
p	mjwkbtvp	mjwkbtv
q	chbvrqptnxgz	chbvrptnxgz
s	gsr	gr
x	xtqp	tqp
w	vhmpwckj	vhmpckj
d	ltqdhjgv	ltqhjgv
p	mhpgktcj	mhgktcj
x	qlxkrh	qlkrh
n	hdztnwjp	hdztwjp
z	zdsmljh	dsmljh
h	gzfbth	gzfbt
d	dfnwt	fnwt
n	trdjhmfwlbngz	trdjhmfwlbgz
q	qfvlnstb	fvlnstb
m	vjmrptx	vjrptx
v	dvzt	dzt
d	dvlxncj	vlxncj
j	klvjzwb	klvzwb
l	pmzlth	pmzth
h	vnqkhzs	vnqkzs
h	hsxqfgdvw	sxqfgdvw
h	nhtmxfk	ntmxfk
x	krxdjnmh	krdjnmh
f	htzvdkgsblf	htzvdkgsbl
z	dbzxp	dbxp
b	hbltnkpjsf	hltnkpjsf
h	kbptngvhrm	kbptngvrm
d	lxndwsc	lxnwsc
g	gdhjflr	dhjflr
s	vdns	vdn
s	tsdncfhl	tdncfhl
v	tbgkdnzvhf	tbgkdnzhf
f	rqzjtclgsf	rqzjtclgs
c	djgsczm	djgszm
x	xbdph	bdph
k	kwnf	wnf
p	bhlsqkzp	bhlsqkz
z	fdwrvjztl	fdwrvjtl
n	hdnmjfxsl	hdmjfxsl
j	fjqrbhsd	fqrbhsd
d	zdkj	zkj
k	hktlnd	htlnd
b	rgkzbfj	rgkzfj
k	zkhb	zhb
b	hgbkdlfqx	hgkdlfqx
t	pqtxld	pqxld
z	nfkdhscz	nfkdhsc
s	ktqsndjpwrhc	ktqndjpwrhc
z	qrzsl	qrsl
m	hzbsmfgp	hzbsfgp
f	xdzjfchwqtgm	xdzjchwqtgm
m	mrgnwlhzds	rgnwlhzds
x	gtrmzcwxfq	gtrmzcwfq
v	ldmv	ldm
h	wfxdhp	wfxdp
t	stbjq	sbjq
x	vsxjqnbgk	vsjqnbgk
n	rbnspvxg	rbspvxg
l	nflsbd	nfsbd
r	vbswgmpr	vbswgmp
f	gfphjnsx	gphjnsx
p	zvxslrqfptm	zvxslrqftm
k	jklhr	jlhr
p	vcjxqsmbp	vcjxqsmb
x	xcqlfr	cqlfr
x	bwmdkztpnx	bwmdkztpn
x	szmwgdlvx	szmwgdlv
v	vwksj	wksj
k	rkjcqlzwxd	rjcqlzwxd
l	hrfxvbmglp	hrfxvbmgp
z	sczxrqg	scxrqg
j	jnlqvcdz	nlqvcdz
g	fnpdktsjzlhcg	fnpdktsjzlhc
c	cxftkhmd	xftkhmd
q	fqwrltpvj	fwrltpvj
w	zbwhgdlfkv	zbhgdlfkv
k	lnjkc	lnjc
p	fhpq	fhq
x	jpxsrbdvtk	jpsrbdvtk
g	wnhfg	wnhf
x	sgxdhzrbmc	sgdhzrbmc
h	xjhgmckfsdq	xjgmckfsdq
g	rtfgdwhjsnqcklmb	rtfdwhjsnqcklmb
p	ncphxl	nchxl
l	lvrpbcsmkh	vrpbcsmkh
q	hqsxkcnv	hsxkcnv
p	jwlszpf	jwlszf
g	zghwjlqb	zhwjlqb
r	jwpcrqnt	jwpcqnt
f	qvwfnh	qvwnh
t	lrbt	lrb
q	cmqhbnjtw	cmhbnjtw
c	kdrnbcxj	kdrnbxj
n	fcjnkmb	fcjkmb
t	btzgqcwsv	bzgqcwsv
x	gcpsx	gcps
k	lgjkqbtxh	lgjqbtxh
g	qfkvgwj	qfkvwj
s	msvnkgqfth	mvnkgqfth
b	lkbh	lkh
w	wxpsjdmf	xpsjdmf
b	mbhq	mhq
t	gqwkbjnft	gqwkbjnf
l	zklth	zkth
p	wlrtqkpxgznsc	wlrtqkxgznsc
r	cfsrbxkvdgl	cfsbxkvdgl
c	zmxtwcfh	zmxtwfh
g	ghvrqj	hvrqj
l	nctmhpdvlk	nctmhpdvk
m	nmxhgrcv	nxhgrcv
r	psqhcr	psqhc
s	nclsbwj	nclbwj
v	scgvb	scgb
d	dtchzkqfps	tchzkqfps
r	prcd	pcd
s	ksvptgxqfw	kvptgxqfw
t	mqchtsgxzvf	mqchsgxzvf
r	bmtfcpdsr	bmtfcpds
n	cprnwvbxkt	cprwvbxkt
n	fbnqzrchxk	fbqzrchxk
g	gxlqs	xlqs
p	hpcmlq	hcmlq
f	jqwrvpf	jqwrvp
r	kfnrh	kfnh
w	nqwrpfg	nqrpfg
w	dwnqh	dnqh
v	vnljr	nljr
x	zxnhvc	znhvc
c	qflrmcgpxjd	qflrmgpxjd
q	lhzqdrx	lhzdrx
m	dqxkhzrlswm	dqxkhzrlsw
q	frqncgtv	frncgtv
c	jwkhc	jwkh
m	rdlhvmkqzbp	rdlhvkqzbp
j	vspjmhzcx	vspmhzcx
d	djt	jt
v	bvt	bt
f	kwmfsqch	kwmsqch
b	kmszxbdn	kmszxdn
m	jgfmqlpch	jgfqlpch
l	jcxvgszhtqpmld	jcxvgszhtqpmd
l	gbkfdvjnqsl	gbkfdvjnqs
r	trj	tj
t	sftq	sfq
h	wfpmqth	wfpmqt
f	cpnfv	cpnv
w	spmgwdq	spmgdq
k	bngvmwhkrfq	bngvmwhrfq
w	zmtsw	zmts
c	fpsnzck	fpsnzk
t	fzlctv	fzlcv
r	wdrtk	wdtk
h	jldnhtc	jldntc
p	ptcnlzs	tcnlzs
l	pfxwzchtmlqkbdsnrj	pfxwzchtmqkbdsnrj
k	zspqkmcdb	zspqmcdb
m	lrngpmvhfw	lrngpvhfw
t	dprlt	dprl
g	krg	kr
w	kwqgtpnj	kqgtpnj
t	lgzrtphvmn	lgzrphvmn
d	xbdptnmv	xbptnmv
h	mqsjfglrhd	mqsjfglrd
n	dtrghlfkn	dtrghlfk
h	srhdkwf	srdkwf
s	sxrb	xrb
k	cghwkm	cghwm
c	lnbsrfvchzd	lnbsrfvhzd
f	nhrklfmvc	nhrklmvc
c	scnvrfl	snvrfl
m	jfmgbnkxpdc	jfgbnkxpdc
q	dqt	dt
c	kntcqf	kntqf
z	qgtbzwnpl	qgtbwnpl
l	hjzdl	hjzd
k	pjxmcqzkntvs	pjxmcqzntvs
p	lpskztj	lskztj
b	bwr	wr
l	jvdsgthlbxw	jvdsgthbxw
f	lfdhwqg	ldhwqg
f	sdfmqrw	sdmqrw
w	tmcwdlkrv	tmcdlkrv
j	ltzgjrpv	ltzgrpv
x	wlctxsbqv	wlctsbqv
b	vbwpljc	vwpljc
m	znpfsxmkh	znpfsxkh
j	jvthmlgsnd	vthmlgsnd
m	jmbx	jbx
b	hbdlxncqftsz	hdlxncqftsz
b	jxbptl	jxptl
l	hlzs	hzs
c	vcmspwkdqjntf	vmspwkdqjntf
v	vdc	dc
p	cplhznb	clhznb
x	xqvsbmzt	qvsbmzt
q	dgftbqcnl	dgftbcnl
v	hvrsb	hrsb
q	fkqlwcrmsn	fklwcrmsn
d	dkbrftmvz	kbrftmvz
f	czfgpjx	czgpjx
n	zjgwbcmnqh	zjgwbcmqh
f	sfghqlt	sghqlt
q	vqj	vj
s	hptvsj	hptvj
d	dzqs	zqs
c	kbzcdl	kbzdl
x	lqxwc	lqwc
r	rqzk	qzk
w	gbwfmczl	gbfmczl
z	vlfshzw	vlfshw
x	kzxsgjm	kzsgjm
g	tgwzcdkr	twzcdkr
r	zldvfbqxmcrpkghntws	zldvfbqxmcpkghntws
z	jnlz	jnl
w	kvwbgq	kvbgq
g	qtgzdw	qtzdw
c	ncksdhbjr	nksdhbjr
b	bjpxlrt	jpxlrt
z	rsnqvzldth	rsnqvldth
p	bptxfs	btxfs
c	jsclm	jslm
q	rpbfxqg	rpbfxg
q	jvq	jv
q	bqp	bp
n	lbrvfhgpdqjnzxwck	lbrvfhgpdqjzxwck
l	jcl	jc
d	jds	js
f	fsbltw	sbltw
m	lxqbskmtfvhzc	lxqbsktfvhzc
m	nwvgxklmtzfc	nwvgxkltzfc
h	tqwhvsbnrgzfkld	tqwvsbnrgzfkld
h	wjhkbmngx	wjkbmngx
w	bwv	bv
p	dzprk	dzrk
t	tszrmxnw	szrmxnw
c	kblhc	kblh
k	qdwk	qdw
t	vgzlkqt	vgzlkq
c	sxltcqhmrw	sxltqhmrw
h	zmnxcdsljkhpwvbf	zmnxcdsljkpwvbf
r	rqc	qc
z	szkqwlpn	skqwlpn
d	mxkdzpw	mxkzpw
k	svkdz	svdz
c	nvmqzbcd	nvmqzbd
x	hflxvkpsqbmr	hflvkpsqbmr
q	wsxfq	wsxf
t	wfdnzxtp	wfdnzxp
d	drqjlgh	rqjlgh
k	mvzbgk	mvzbg
l	slg	sg
p	spqtndw	sqtndw
j	tmslrxjkdv	tmslrxkdv
r	fxcqgsprdwklb	fxcqgspdwklb
b	swbhtxdzfr	swhtxdzfr
c	jscvf	jsvf
l	lrtghdw	rtghdw
k	gfmkwd	gfmwd
z	ldqngz	ldqng
m	szmnpbkxdj	sznpbkxdj
l	rmdklxf	rmdkxf
h	swxdphrczmlqb	swxdprczmlqb
f	fktz	ktz
r	rtzvhbc	tzvhbc
m	cngvm	cngv
c	kltcfs	kltfs
n	nxbftspz	xbftspz
c	clgjmnrh	lgjmnrh
s	hbcvwsft	hbcvwft
c	wgpcdr	wgpdr
w	wphvtms	phvtms
m	frtmwq	frtwq
f	sgjcfdb	sgjcdb
t	pzncbst	pzncbs
k	whnlvkbjgc	whnlvbjgc
r	qjbkdpr	qjbkdp
k	kwcjd	wcjd
m	mgwdz	gwdz
l	ltmnzfwjrh	tmnzfwjrh
j	cjv	cv
n	vrmlxztwqbn	vrmlxztwqb
x	mkbxc	mkbc
h	jrfhq	jrfq
t	nztmp	nzmp
h	kshdqzrl	ksdqzrl
v	vfmxgzks	fmxgzks
z	svchzpg	svchpg
m	fbdpnm	fbdpn
k	jfksm	jfsm
l	hcflsxpjkb	hcfsxpjkb
c	pwgmcdhtjvq	pwgmdhtjvq
z	zvqdmtpj	vqdmtpj
n	lbcznthj	lbczthj
t	jxcgrktzpvn	jxcgrkzpvn
k	qxtkwvbj	qxtwvbj
l	czl	cz
h	zvpdrhtlng	zvpdrtlng
q	flrscmhqgxn	flrscmhgxn
z	zcmjsxl	cmjsxl
m	xqm	xq
d	dwsgkzjtnmb	wsgkzjtnmb
v	flxsvkghj	flxskghj
v	vsgtlq	sgtlq
s	fzgsqkp	fzgqkp
x	fbjlgxhc	fbjlghc
k	xsck	xsc
x	xmrstvnpb	mrstvnpb
k	smkvhgq	smvhgq
j	kjlrwbqctp	klrwbqctp
z	zpqtfr	pqtfr
f	pfrhgztsqcm	prhgztsqcm
d	pwzhgnmfd	pwzhgnmf
f	zfctrxlqvd	zctrxlqvd
q	vnbgtmkq	vnbgtmk
n	dngs	dgs
r	gvmkpdblr	gvmkpdbl
h	fmsnh	fmsn
l	bqplt	bqpt
n	kng	kg
v	wvkbprx	wkbprx
n	jdlsrkpnbf	jdlsrkpbf
x	nxcv	ncv
x	xkjht	kjht
t	tgfvl	gfvl
m	slgbwcdtm	slgbwcdt
h	thdz	tdz
g	gqdt	qdt
s	sgwh	gwh
l	bpmkdflws	bpmkdfws
v	lmtfxcwkzsdpbqnjhv	lmtfxcwkzsdpbqnjh
l	wfbgrjmdql	wfbgrjmdq
k	mkxlbv	mxlbv
t	ktbpnwxz	kbpnwxz
x	bldxq	bldq
d	lqbjpds	lqbjps
b	lrjgbvmdthx	lrjgvmdthx
f	kfglzqwtjnd	kglzqwtjnd
p	tpjvcsgr	tjvcsgr
v	vwjfk	wjfk
p	gvpd	gvd
c	bxvwcpf	bxvwpf
d	tmrlgdvf	tmrlgvf
v	btfvlkjph	btflkjph
v	zjvshrglt	zjshrglt
x	rmxdwvk	rmdwvk
d	mjsdplkb	mjsplkb
f	vbmgqzfdcwnp	vbmgqzdcwnp
n	xsnhdglwrf	xshdglwrf
g	dfgz	dfz
t	cnldtp	cnldp
v	vcwmn	cwmn
z	zmk	mk
c	nhc	nh
h	ndphjq	ndpjq
k	lzkc	lzc
g	jwgmckbfn	jwmckbfn
b	rhnkbzsxwltvcd	rhnkzsxwltvcd
c	tqcxjvhn	tqxjvhn
h	tqmh	tqm
q	gdkpfqr	gdkpfr
h	hljbqxpzmntsgrd	ljbqxpzmntsgrd
f	jfwlmps	jwlmps
h	vqtmnhg	vqtmng
f	zfkgtq	zkgtq
w	lqpwmfbcksx	lqpmfbcksx
s	zscl	zcl
s	fpvzsgc	fpvzgc
r	rjmd	jmd
w	rzfwpkxqmv	rzfpkxqmv
m	vwcfmt	vwcft
s	bmwnsfgpdzq	bmwnfgpdzq
b	wgsbx	wgsx
