input1	input2	input3	label
b	r	vbrlg	vrrlg
w	z	wjkncpszqmt	zjkncpszqmt
v	o	kvcfr	kocfr
g	c	gmt	cmt
n	s	npxwlzrbqvj	spxwlzrbqvj
z	j	xzdpkc	xjdpkc
h	b	hrjfdzwq	brjfdzwq
n	g	mhlznfjqkrb	mhlzgfjqkrb
t	s	nzdbmjwtfsh	nzdbmjwsfsh
g	n	fxlvgpjn	fxlvnpjn
r	d	vzpnfr	vzpnfd
b	b	xrfnbg	xrfnbg
b	l	bjhp	ljhp
z	j	mgdqpztjkn	mgdqpjtjkn
w	z	rcvbtw	rcvbtz
g	r	mkqxhgnfcvp	mkqxhrnfcvp
k	h	vkg	vhg
s	l	wcjms	wcjml
c	w	jnmlc	jnmlw
g	w	sjrg	sjrw
d	e	lqfvjxd	lqfvjxe
g	g	shg	shg
n	p	srqdcbgnf	srqdcbgpf
c	z	vcjgzt	vzjgzt
g	i	phxbgrfjkqt	phxbirfjkqt
m	o	nsmwjbkpdvh	nsowjbkpdvh
f	e	vzbqksxnmf	vzbqksxnme
m	s	xmhjcbrn	xshjcbrn
r	e	rkplxm	ekplxm
j	b	sbnjl	sbnbl
v	f	sjfnvzb	sjfnfzb
r	x	dmqbzpngtrcjf	dmqbzpngtxcjf
g	z	qtlzdg	qtlzdz
h	s	qnshwf	qnsswf
l	v	bftmxjls	bftmxjvs
w	b	jrpqgdw	jrpqgdb
k	b	vqskwt	vqsbwt
r	p	kvncxljr	kvncxljp
h	g	pkjnwhcsflx	pkjnwgcsflx
j	d	gcjfnklpzx	gcdfnklpzx
v	w	zvjxcnmh	zwjxcnmh
w	g	twr	tgr
z	r	sgdbflzmphv	sgdbflrmphv
d	z	tndmkhqwj	tnzmkhqwj
p	q	chvpd	chvqd
p	p	ghbskp	ghbskp
t	f	nqvmrxjdkwpbgt	nqvmrxjdkwpbgf
m	w	zhtdjxfm	zhtdjxfw
s	z	zckrpsqx	zckrpzqx
x	c	cxzgdkvls	cczgdkvls
z	e	ckfnjvdphrmz	ckfnjvdphrme
w	s	nzxmjwlt	nzxmjslt
p	b	tqkzgcfjbmpn	tqkzgcfjbmbn
q	y	dqpzbl	dypzbl
c	z	bctw	bztw
j	i	jltgxz	iltgxz
w	n	hvzjwmdgx	hvzjnmdgx
w	x	bnzpxjclgwkvh	bnzpxjclgxkvh
z	m	gkrnpzt	gkrnpmt
m	t	gdnvmfsxbhk	gdnvtfsxbhk
t	o	hgxt	hgxo
k	q	dkw	dqw
q	s	tqlfwbk	tslfwbk
g	t	zgx	ztx
g	s	twqgjlrvc	twqsjlrvc
d	g	qtdnhcvzj	qtgnhcvzj
h	o	xlgmwhn	xlgmwon
t	m	kbrsdgtclx	kbrsdgmclx
b	z	mgfblwcdj	mgfzlwcdj
c	p	xfbklpsc	xfbklpsp
b	k	blh	klh
h	q	wtcflxdhbgzjns	wtcflxdqbgzjns
l	f	nrlpvhdqzj	nrfpvhdqzj
q	j	qdzrxcp	jdzrxcp
x	z	mxsqn	mzsqn
q	u	zpqrfbcksmv	zpurfbcksmv
z	r	kxz	kxr
d	z	kfnsdtr	kfnsztr
r	k	rdj	kdj
l	l	qzrlbnjvft	qzrlbnjvft
b	c	vslcgbrz	vslcgcrz
c	k	lwpcdm	lwpkdm
q	v	plbqcwdjhfrxgt	plbvcwdjhfrxgt
b	m	lbmzpqgwjvrxs	lmmzpqgwjvrxs
q	l	wpvsklqxz	wpvskllxz
n	b	znp	zbp
q	r	hskzxcdwrgq	hskzxcdwrgr
n	i	vdnpsxm	vdipsxm
c	m	rbpldvgc	rbpldvgm
d	x	qxlgdmwnr	qxlgxmwnr
r	z	pnwfsrt	pnwfszt
v	f	vlkmhpr	flkmhpr
t	o	wzgdtq	wzgdoq
r	l	lmdtzwr	lmdtzwl
g	f	sfcvg	sfcvf
f	s	cjfwqpnt	cjswqpnt
v	o	nxtzpvgm	nxtzpogm
l	o	gvld	gvod
m	e	xbhfwgkdmvpr	xbhfwgkdevpr
w	b	qcw	qcb
p	k	kgptw	kgktw
h	a	kgbhx	kgbax
w	v	jpswdn	jpsvdn
v	o	chv	cho
b	f	cdglbf	cdglff
n	m	nmjrxpg	mmjrxpg
d	c	kdqnpwx	kcqnpwx
h	g	hxc	gxc
d	c	fcdhwqjtg	fcchwqjtg
h	c	msgnvrh	msgnvrc
t	s	nxskjpt	nxskjps
f	l	jnlwf	jnlwl
l	v	mnlg	mnvg
s	u	tpcrs	tpcru
l	o	jgmvlwr	jgmvowr
r	g	xsrhl	xsghl
b	k	bgfhcvzq	kgfhcvzq
h	a	slhcnq	slacnq
n	g	jqsngm	jqsggm
w	q	vsgdw	vsgdq
f	c	jkqgrfslb	jkqgrcslb
n	r	hxfnd	hxfrd
t	w	tqznbr	wqznbr
h	c	hwfl	cwfl
f	d	cxvfntgpkqjb	cxvdntgpkqjb
g	s	zpskg	zpsks
b	g	gbrm	ggrm
p	p	jdplx	jdplx
j	y	sbrj	sbry
p	o	qwfpsvnz	qwfosvnz
x	f	fwkpxzth	fwkpfzth
q	j	vqjphz	vjjphz
s	n	kmplsd	kmplnd
t	s	frtx	frsx
z	y	vmzbpk	vmybpk
v	r	xtgvqw	xtgrqw
h	r	hcrqpsdxbv	rcrqpsdxbv
p	s	xgp	xgs
s	u	svrfpdj	uvrfpdj
f	x	nvzrfkh	nvzrxkh
j	i	fkjzsgv	fkizsgv
s	u	rfszjp	rfuzjp
x	w	mzxtbsnfh	mzwtbsnfh
k	c	dfkxj	dfcxj
j	r	wjktch	wrktch
b	q	bcr	qcr
d	y	qdfxmkjsp	qyfxmkjsp
k	z	dkhc	dzhc
m	t	vtm	vtt
k	a	ksnltj	asnltj
b	t	dfgcb	dfgct
r	j	rksfbq	jksfbq
n	x	pzgnw	pzgxw
p	x	dphjkxfnqg	dxhjkxfnqg
n	q	fcvqrwlbnstpzmgh	fcvqrwlbqstpzmgh
n	g	cxntfgmjb	cxgtfgmjb
n	w	flknh	flkwh
v	d	cnv	cnd
p	k	ksnwqpmj	ksnwqkmj
f	t	msnfdl	msntdl
l	x	klhncgfx	kxhncgfx
x	q	dbfpxnzvjq	dbfpqnzvjq
n	d	lnrgszkcxtb	ldrgszkcxtb
m	x	rjvmzqsn	rjvxzqsn
b	k	bpjrcmfdvx	kpjrcmfdvx
k	g	whfndcbqkpvg	whfndcbqgpvg
l	y	lhvmkj	yhvmkj
g	a	vxspdcgft	vxspdcaft
m	f	zcpvmd	zcpvfd
z	z	kznwvmfp	kznwvmfp
p	t	pfk	tfk
z	m	zrmt	mrmt
q	l	tcdqpkvgjwfsr	tcdlpkvgjwfsr
c	o	rcndblws	rondblws
g	s	dglv	dslv
d	l	qlgjmncwdt	qlgjmncwlt
v	r	twkpvcxbhrz	twkprcxbhrz
s	n	swzbqr	nwzbqr
w	c	wcptjfdr	ccptjfdr
x	i	gkmlxq	gkmliq
t	z	hft	hfz
m	w	nzfmvbtjx	nzfwvbtjx
h	t	bntlwhpszmc	bntlwtpszmc
s	o	cmnjfsqbxkg	cmnjfoqbxkg
d	a	hfrvsnqbd	hfrvsnqba
n	o	lwzrpgnhb	lwzrpgohb
b	s	wzlcbjdkms	wzlcsjdkms
l	f	slmxpgkqh	sfmxpgkqh
b	m	nfrb	nfrm
d	c	hrdzkq	hrczkq
w	i	bmnjxpwlq	bmnjxpilq
t	x	pkxlgtczjqfr	pkxlgxczjqfr
f	q	mhpsbqf	mhpsbqq
f	g	zgbpfqv	zgbpgqv
v	s	vjdwzfhts	sjdwzfhts
j	k	dbj	dbk
r	e	hvldr	hvlde
x	w	zsxcq	zswcq
p	b	szrhvxqbp	szrhvxqbb
h	m	hrbmtzgps	mrbmtzgps
f	u	njlxfs	njlxus
q	y	cpdlsxwznqm	cpdlsxwznym
p	t	bqpckrvl	bqtckrvl
m	y	mwhqd	ywhqd
k	b	hkxgqtw	hbxgqtw
v	g	snv	sng
r	i	rvqkmctf	ivqkmctf
h	q	hlzvfk	qlzvfk
j	z	djmhfq	dzmhfq
q	p	zgqdcwx	zgpdcwx
j	x	swtjxd	swtxxd
n	n	dsnfg	dsnfg
p	m	nqkpdzwrfxj	nqkmdzwrfxj
r	o	nrwlkcsb	nowlkcsb
s	k	cjs	cjk
x	h	ghxqmt	ghhqmt
g	j	zlngds	zlnjds
f	t	krdqctfb	krdqcttb
q	g	xlfnqj	xlfngj
b	g	gxmdpb	gxmdpg
h	b	nth	ntb
c	u	sjtwkxrfc	sjtwkxrfu
b	m	jvxcqhb	jvxcqhm
c	p	bjxrc	bjxrp
r	s	nmkhbr	nmkhbs
c	y	phsckqmbx	phsykqmbx
x	c	nxbgmk	ncbgmk
k	b	fkpjsnbz	fbpjsnbz
q	a	hpbrcqlgt	hpbrcalgt
j	g	qfhwzdckjg	qfhwzdckgg
p	d	njpmdbzg	njdmdbzg
f	y	gdxbfphrj	gdxbyphrj
c	s	pblnqxc	pblnqxs
k	m	lznrdpkhwxm	lznrdpmhwxm
f	i	pfkhq	pikhq
f	s	jgmdhlqnbzvsf	jgmdhlqnbzvss
z	i	nbmzcqt	nbmicqt
n	o	ngdcf	ogdcf
w	g	ztjlnbcsfwkg	ztjlnbcsfgkg
s	x	hwslqf	hwxlqf
g	c	dtqgsbznh	dtqcsbznh
n	w	ndgt	wdgt
m	g	qmkcb	qgkcb
c	g	mdzcxq	mdzgxq
q	j	zrcxqbvltmn	zrcxjbvltmn
h	f	hpvc	fpvc
f	x	wztfqs	wztxqs
j	v	jrcgt	vrcgt
k	c	fwcspk	fwcspc
c	b	mxqcwj	mxqbwj
l	h	fgdzmvbrl	fgdzmvbrh
d	y	qhcfpkd	qhcfpky
d	l	gkvpzncbmljdsqw	gkvpzncbmljlsqw
j	o	jzwf	ozwf
m	g	lmnh	lgnh
l	m	jmtlck	jmtmck
r	c	tpmcghrdszlqkw	tpmcghcdszlqkw
t	j	bhtdwmlvf	bhjdwmlvf
f	t	fvg	tvg
z	h	srgzmkvw	srghmkvw
d	t	jwnd	jwnt
v	f	cvwt	cfwt
m	c	rwsmvbngh	rwscvbngh
n	r	kntx	krtx
s	q	zbnmsprq	zbnmqprq
b	y	vxrbjcfqtm	vxryjcfqtm
b	l	jrqnfbkw	jrqnflkw
j	m	xnvj	xnvm
g	r	rcgkp	rcrkp
d	w	nkdqbljmrxg	nkwqbljmrxg
w	a	vhw	vha
s	d	svkjg	dvkjg
d	g	mvqxd	mvqxg
c	i	vct	vit
h	y	rhjbgpnktlmvz	ryjbgpnktlmvz
l	l	glbtrjdqhfp	glbtrjdqhfp
h	h	kjxshvpl	kjxshvpl
t	s	gjtn	gjsn
h	d	qlgkhzspxr	qlgkdzspxr
p	b	pzklt	bzklt
r	m	xkmtqpjwbrv	xkmtqpjwbmv
p	m	lvbkgp	lvbkgm
c	e	zcjhb	zejhb
f	d	rvnpfdzc	rvnpddzc
p	h	xrdpklf	xrdhklf
p	p	vbjzwrphnlq	vbjzwrphnlq
x	v	xpkmljq	vpkmljq
d	s	hkgmldcznf	hkgmlscznf
c	v	wsclkvqh	wsvlkvqh
j	m	jmkncw	mmkncw
z	e	zxtrv	extrv
z	o	rxvdtzh	rxvdtoh
n	l	hnblmzxrf	hlblmzxrf
c	z	tcjfpbg	tzjfpbg
b	q	fbzxlq	fqzxlq
j	z	zcpjvhlrt	zcpzvhlrt
h	y	gmph	gmpy
d	d	kmdjt	kmdjt
b	b	pfbqc	pfbqc
s	y	pbmfsrwhgq	pbmfyrwhgq
p	c	tpdjskvxfw	tcdjskvxfw
w	j	zjwb	zjjb
v	w	cvzh	cwzh
f	a	fkczvm	akczvm
l	j	lqmhbrw	jqmhbrw
b	b	chsxgnlb	chsxgnlb
t	l	fwgkhntcml	fwgkhnlcml
z	a	vpfjlgtzncdr	vpfjlgtancdr
s	f	nrmsc	nrmfc
g	n	jgrdhlnm	jnrdhlnm
w	c	tsfvzjwh	tsfvzjch
j	f	vltqjngpcxs	vltqfngpcxs
l	w	pwsgrl	pwsgrw
s	j	stzvp	jtzvp
h	d	khsxbwpl	kdsxbwpl
g	d	nlpsfgcb	nlpsfdcb
g	l	dmfg	dmfl
b	o	qbzpmjn	qozpmjn
d	j	czjtvd	czjtvj
f	j	ftxn	jtxn
c	i	hvtrldcp	hvtrldip
m	m	rfqwvtdmcxplhgbjskzn	rfqwvtdmcxplhgbjskzn
z	f	fvqzclkxh	fvqfclkxh
z	m	vzs	vms
c	g	fbncj	fbngj
p	f	bpjndcv	bfjndcv
g	h	ngtq	nhtq
x	x	vxzkjwtnlfq	vxzkjwtnlfq
k	o	nfgpwkcqt	nfgpwocqt
f	y	fjl	yjl
r	m	zrb	zmb
g	f	lgfzhpqcktw	lffzhpqcktw
k	r	jsprqtcgfk	jsprqtcgfr
w	x	bzpvw	bzpvx
w	c	tpvjhwl	tpvjhcl
c	z	nrcmbvl	nrzmbvl
l	w	lxrg	wxrg
p	u	pbsjhrlv	ubsjhrlv
d	l	dpn	lpn
h	f	hrz	frz
q	l	lfkqgzxr	lfklgzxr
q	b	qmdp	bmdp
s	q	dhstpq	dhqtpq
m	r	mgdxv	rgdxv
w	i	tnwspgvdcm	tnispgvdcm
c	k	hpnvtcb	hpnvtkb
d	g	hfwcvmxksd	hfwcvmxksg
s	f	gxzdsrlj	gxzdfrlj
k	f	lntk	lntf
f	r	xwqhpkfz	xwqhpkrz
z	e	srzbflx	srebflx
x	d	hwxvqdrm	hwdvqdrm
m	g	lmdbn	lgdbn
r	n	cbrg	cbng
n	p	hgnsxl	hgpsxl
s	g	sfxchnkvpmt	gfxchnkvpmt
p	e	cqzprmf	cqzermf
w	c	gpdmwncjz	gpdmcncjz
v	x	hnbcpjrvltqs	hnbcpjrxltqs
f	r	hvjbgnxfr	hvjbgnxrr
k	t	lpsfjdktz	lpsfjdttz
t	l	hbqtfwg	hbqlfwg
n	o	djgncsrwxfphk	djgocsrwxfphk
v	l	vwqrbzgsjx	lwqrbzgsjx
g	m	gkcwfbhrxd	mkcwfbhrxd
s	f	tfsvnpm	tffvnpm
r	l	fncwrqhgkb	fncwlqhgkb
d	e	nbdtjz	nbetjz
h	f	vphbc	vpfbc
m	r	mdjrqs	rdjrqs
v	x	fdkpvj	fdkpxj
f	q	ftzspkvb	qtzspkvb
g	r	vgqfprmczdwx	vrqfprmczdwx
z	u	vjzr	vjur
t	r	bwcnvfzt	bwcnvfzr
j	m	bxhsjfpz	bxhsmfpz
z	b	ptmfhrz	ptmfhrb
k	x	fkmhqc	fxmhqc
b	u	ghkxbt	ghkxut
g	q	psnwzdhgx	psnwzdhqx
c	z	zjcnqhd	zjznqhd
f	i	wfdx	widx
b	b	vlzbm	vlzbm
b	q	jtfbzpc	jtfqzpc
k	p	pwzdlvtjqxfsnkbc	pwzdlvtjqxfsnpbc
l	y	flzvqgmnjd	fyzvqgmnjd
v	d	fczpvkjwxsdmhq	fczpdkjwxsdmhq
x	h	wvsdhlx	wvsdhlh
m	z	hmzs	hzzs
c	f	vmjzfc	vmjzff
p	d	pvtlzmgrj	dvtlzmgrj
x	g	mhjbrlx	mhjbrlg
s	p	flmxwctksb	flmxwctkpb
h	d	krzsjghqvw	krzsjgdqvw
x	d	thx	thd
f	m	szfgqnhmtvd	szmgqnhmtvd
g	k	pgzlfrx	pkzlfrx
f	w	gqvbcmstf	gqvbcmstw
j	g	zrsfj	zrsfg
v	k	wlgfcxkhmrv	wlgfcxkhmrk
h	h	rzqh	rzqh
f	z	phzf	phzz
h	w	sdlwbvhc	sdlwbvwc
b	d	tbhvplxjdcr	tdhvplxjdcr
w	o	wbhr	obhr
v	q	dqtfbvnc	dqtfbqnc
d	w	bwd	bww
v	z	dmgtprkjvlbz	dmgtprkjzlbz
t	g	fht	fhg
h	u	dwlh	dwlu
d	i	rzhdfxg	rzhifxg
p	y	qpclzw	qyclzw
k	d	nmkdpjz	nmddpjz
q	u	qgwblc	ugwblc
c	u	gcxb	guxb
n	k	qnxhfrdv	qkxhfrdv
b	s	mnsbzvwj	mnsszvwj
g	s	knmgtxbqpvwjh	knmstxbqpvwjh
l	d	xgkmlrdwj	xgkmdrdwj
z	i	qngwbsrcdzx	qngwbsrcdix
f	j	cfwvtbnzmgjl	cjwvtbnzmgjl
w	k	mhjnwdkfrcsgzx	mhjnkdkfrcsgzx
f	x	spmtlxzbgfk	spmtlxzbgxk
p	u	mwzhvsplnt	mwzhvsulnt
d	k	jbqdnr	jbqknr
m	d	zhdsgm	zhdsgd
r	i	cbtr	cbti
m	a	frbjqzkvwslxmphgtndc	frbjqzkvwslxaphgtndc
b	t	txlbkcwrq	txltkcwrq
q	j	pmfshlbwzcxnjtdvq	pmfshlbwzcxnjtdvj
k	p	kcfmbxw	pcfmbxw
x	r	xrc	rrc
p	g	tnkbvmsphgwr	tnkbvmsghgwr
q	z	kvqmfpnx	kvzmfpnx
b	x	cphbxmzvfsdkljrgn	cphxxmzvfsdkljrgn
d	z	dvzrfplh	zvzrfplh
x	t	bgwvlczrdhqksntfpxmj	bgwvlczrdhqksntfptmj
j	d	nvfhxzsmrkdqcgjwpl	nvfhxzsmrkdqcgdwpl
v	z	vfncptzqxhbgrlsk	zfncptzqxhbgrlsk
k	c	zlhpvdkrjmwgtfnqcbsx	zlhpvdcrjmwgtfnqcbsx
x	i	fvbptlndhkcmsgxjqrzw	fvbptlndhkcmsgijqrzw
k	w	tgfkxbmzcvdjpqhrnl	tgfwxbmzcvdjpqhrnl
m	k	cpxftqdljnrzms	cpxftqdljnrzks
s	k	qtfsdvkhrzwljcnbxmgp	qtfkdvkhrzwljcnbxmgp
s	b	kscqfxthzdmbgvnpwlrj	kbcqfxthzdmbgvnpwlrj
w	h	kjnrxdlwzmfgtcphvsbq	kjnrxdlhzmfgtcphvsbq
m	v	wbtjcgrvknsmdfpqxz	wbtjcgrvknsvdfpqxz
m	b	rfsqmcjnd	rfsqbcjnd
g	m	xrzwgsfnvqmdpl	xrzwmsfnvqmdpl
q	m	wnmlxtcrjdqvs	wnmlxtcrjdmvs
d	q	hzlnrdxmjpf	hzlnrqxmjpf
t	t	kvljt	kvljt
t	u	ldrzhwvntpqbgmkjxcsf	ldrzhwvnupqbgmkjxcsf
p	y	bjxpqhktzgln	bjxyqhktzgln
l	o	tlmjnhf	tomjnhf
s	g	qlkhtsbjx	qlkhtgbjx
j	o	trngjkqmdsvw	trngokqmdsvw
j	e	fgqbzkclrjhpnsmdvtxw	fgqbzkclrehpnsmdvtxw
j	q	bgjxl	bgqxl
l	h	bgnwlfd	bgnwhfd
v	k	zlchvqpsrnkbftd	zlchkqpsrnkbftd
s	y	dtnrcs	dtnrcy
h	x	ltrqhkzmcbvs	ltrqxkzmcbvs
g	c	jhnqctgskb	jhnqctcskb
s	m	zhrpncsxfj	zhrpncmxfj
z	n	tlznp	tlnnp
x	s	gclxzdrfstkpjwnvqbhm	gclszdrfstkpjwnvqbhm
d	s	jxtpmdvz	jxtpmsvz
q	t	vhlwgxmqnkjbfdz	vhlwgxmtnkjbfdz
t	r	gtlwvbf	grlwvbf
n	j	pnvjfr	pjvjfr
s	x	dgxksqw	dgxkxqw
r	y	xtrwl	xtywl
t	e	plnvst	plnvse
p	b	txfvqkcjwlp	txfvqkcjwlb
s	d	rvljsqzktc	rvljdqzktc
l	h	zkfglm	zkfghm
f	z	tszfm	tszzm
d	p	dwq	pwq
m	p	nsjwmg	nsjwpg
w	n	vcpwqf	vcpnqf
g	v	pnmxchwg	pnmxchwv
s	g	cfszrvjhnqd	cfgzrvjhnqd
k	y	kfldsbwj	yfldsbwj
b	n	zpqmblf	zpqmnlf
m	q	zftvdkm	zftvdkq
x	g	xvrlkbshzcw	gvrlkbshzcw
l	j	kvpwdlg	kvpwdjg
n	w	clrdvnfgq	clrdvwfgq
g	c	wcznrglqv	wcznrclqv
m	y	dplhmgb	dplhygb
m	l	vwjkmhxtgz	vwjklhxtgz
n	z	qtlknrdxj	qtlkzrdxj
x	u	dlcmqkzxt	dlcmqkzut
k	t	grjckzmwqd	grjctzmwqd
z	q	wnzsf	wnqsf
v	d	wtblfkhjv	wtblfkhjd
z	m	wcztq	wcmtq
x	k	cpmtxd	cpmtkd
q	g	kdqnwjtg	kdgnwjtg
n	j	nthpjwlcv	jthpjwlcv
r	y	hrqwndxz	hyqwndxz
m	n	mdnpwq	ndnpwq
h	j	hzmr	jzmr
r	a	mbtnlwrf	mbtnlwaf
c	z	nzpctw	nzpztw
j	f	nbjqp	nbfqp
v	d	vbqw	dbqw
h	r	mhzxlsfrd	mrzxlsfrd
g	l	zmgrspjb	zmlrspjb
d	y	krpwbsndcjl	krpwbsnycjl
k	n	vtkzscwd	vtnzscwd
k	r	sbhfgmkq	sbhfgmrq
d	v	knqcdjw	knqcvjw
d	p	zgwxrdln	zgwxrpln
k	r	srglqdnbhk	srglqdnbhr
x	s	sxwzftclh	sswzftclh
m	d	mqz	dqz
f	l	nxlbfhsv	nxlblhsv
w	e	pgnmwdjhkvf	pgnmedjhkvf
f	m	ljzxntmfb	ljzxntmmb
r	h	kcrgsmbp	kchgsmbp
s	q	qfhszvg	qfhqzvg
j	r	brpfdcgklj	brpfdcgklr
h	l	hcl	lcl
s	o	pdqklnhswg	pdqklnhowg
l	s	lgsvbfdrmx	sgsvbfdrmx
m	b	xlbmtvjf	xlbbtvjf
k	d	pdmkctn	pdmdctn
j	m	wjbrdfslnt	wmbrdfslnt
d	q	gkwrd	gkwrq
j	a	qczptgrbjm	qczptgrbam
l	g	wzqnslmd	wzqnsgmd
x	m	xvkqz	mvkqz
s	e	xhqsvnz	xhqevnz
b	r	blntqpwzf	rlntqpwzf
t	b	wdlfrcxbmqkt	wdlfrcxbmqkb
w	o	tkpvncflhw	tkpvncflho
k	d	pxmdk	pxmdd
j	y	jvwmzkh	yvwmzkh
n	b	rxmn	rxmb
f	y	rflvgcbh	rylvgcbh
c	b	sxwctjngdk	sxwbtjngdk
f	g	fzrgtnsqjbdvmpc	gzrgtnsqjbdvmpc
h	u	szvcdnhp	szvcdnup
m	n	fvmbk	fvnbk
d	o	hncdzfv	hncozfv
w	a	plhfcrwk	plhfcrak
g	k	qcmsg	qcmsk
q	o	qzbrpxt	ozbrpxt
j	a	kjdgpz	kadgpz
r	i	frpd	fipd
b	i	btnspch	itnspch
l	h	tkxzpnhwl	tkxzpnhwh
m	i	hmzqxlkp	hizqxlkp
p	f	pztkm	fztkm
s	x	wcgksnrb	wcgkxnrb
q	j	qtvxbdj	jtvxbdj
n	m	xtwbjvkdnh	xtwbjvkdmh
t	p	gpwthjrbzq	gpwphjrbzq
l	k	lkr	kkr
x	s	tkvxglpdf	tkvsglpdf
l	d	lspkzh	dspkzh
v	b	hlrdxwcvftzbq	hlrdxwcbftzbq
m	w	pkmlscz	pkwlscz
w	a	gbzwrjsm	gbzarjsm
b	h	tpbwrhfc	tphwrhfc
f	k	krhbfslwz	krhbkslwz
w	e	qcnzpgwm	qcnzpgem
d	x	dbqtgjx	xbqtgjx
v	p	qlsfgjvc	qlsfgjpc
d	w	hdtcpnvl	hwtcpnvl
w	a	pmxgjfcblw	pmxgjfcbla
d	j	vxdzlk	vxjzlk
s	e	sjdztpc	ejdztpc
x	l	xrmbv	lrmbv
w	y	gvfjhcwzs	gvfjhcyzs
j	e	xbjdnhgm	xbednhgm
m	g	lgpmrx	lgpgrx
v	g	dtvjncrqlpgw	dtgjncrqlpgw
z	q	pvqjzxmkdl	pvqjqxmkdl
j	r	pznhvjrf	pznhvrrf
l	d	ptgmhzlkd	ptgmhzdkd
z	g	nrxzdf	nrxgdf
w	o	slkjwxhrzmvqn	slkjoxhrzmvqn
v	y	vjkqsdmt	yjkqsdmt
l	l	lxndt	lxndt
t	f	hcnbt	hcnbf
s	h	bmkhrgjlzvfsx	bmkhrgjlzvfhx
p	n	pxkhcvndr	nxkhcvndr
n	i	nvgwfrtqkp	ivgwfrtqkp
k	b	sjqprmnhktfwx	sjqprmnhbtfwx
x	h	snblxtfw	snblhtfw
l	h	cdnzlsxhfkt	cdnzhsxhfkt
r	d	dlrcqn	dldcqn
v	d	ncvwrmg	ncdwrmg
m	t	wmzxhkpqjg	wtzxhkpqjg
c	w	lztmcvr	lztmwvr
s	x	gqs	gqx
b	d	bqr	dqr
g	t	bzgdlkh	bztdlkh
c	n	hksqjc	hksqjn
g	d	xmbvlgj	xmbvldj
x	e	rzwgxltj	rzwgeltj
g	f	vfpgsk	vfpfsk
b	v	gkjqdbpvcs	gkjqdvpvcs
c	o	ltxjcqd	ltxjoqd
q	c	bljmdqtcnk	bljmdctcnk
f	z	dljfg	dljzg
r	b	jfvr	jfvb
q	y	xvhfdtrbqs	xvhfdtrbys
w	e	klwn	klen
w	k	vsgclbjqnw	vsgclbjqnk
g	h	qglwcsk	qhlwcsk
k	v	kmfrvpqd	vmfrvpqd
s	s	jgkscvzl	jgkscvzl
t	i	rwtq	rwiq
m	b	smdkl	sbdkl
g	t	dgzcbwv	dtzcbwv
s	b	qsfv	qbfv
x	e	xgpks	egpks
x	k	bxwm	bkwm
j	e	qcktjpbwd	qcktepbwd
w	u	hpsnbgqw	hpsnbgqu
s	k	bmfsjqvt	bmfkjqvt
g	a	rxcqklgt	rxcqklat
t	f	hzdt	hzdf
j	n	pzfcsjdr	pzfcsndr
l	b	gvxfmnspl	gvxfmnspb
w	i	mxhwzkl	mxhizkl
n	b	lcmwqhtfn	lcmwqhtfb
f	h	svwhdrftc	svwhdrhtc
v	y	vmpfqxhs	ympfqxhs
g	r	qsgbvc	qsrbvc
l	k	hnljxswp	hnkjxswp
j	v	wgj	wgv
p	g	jqdvxnp	jqdvxng
d	f	dkjxgwrvql	fkjxgwrvql
q	k	nsgfdlkmqr	nsgfdlkmkr
m	i	jzfdqvtm	jzfdqvti
w	q	wmjfpchl	qmjfpchl
l	l	sxlvcrpd	sxlvcrpd
j	q	cjlgxmwd	cqlgxmwd
b	v	zvchnwb	zvchnwv
l	e	vsqclxfzw	vsqcexfzw
t	q	mhbjkvrtzn	mhbjkvrqzn
c	o	gqvntwlcbkj	gqvntwlobkj
d	s	qjdxgm	qjsxgm
c	k	gcfql	gkfql
t	e	trq	erq
z	y	pgzbxksdlqjh	pgybxksdlqjh
r	x	qkdrbcmvzf	qkdxbcmvzf
x	c	xgl	cgl
d	a	qdlnfxhvz	qalnfxhvz
r	o	rfdjhzbns	ofdjhzbns
t	i	bzrt	bzri
m	v	rmlfn	rvlfn
m	d	vxzgqsmj	vxzgqsdj
k	d	rpjbzsvdmwkhl	rpjbzsvdmwdhl
s	t	srxkz	trxkz
b	x	sjlbr	sjlxr
n	o	nfkhxcw	ofkhxcw
w	o	mwsczbr	mosczbr
j	n	dtjbh	dtnbh
s	c	hsgk	hcgk
n	p	smwn	smwp
d	z	rbhngdwkpc	rbhngzwkpc
s	l	jbsdr	jbldr
r	p	rpjdxgfkt	ppjdxgfkt
z	a	fvdhnbzw	fvdhnbaw
w	d	wvpj	dvpj
s	o	wbqgsk	wbqgok
d	t	rpdwgsxfhtn	rptwgsxfhtn
g	r	sgldrfnk	srldrfnk
f	s	tsfp	tssp
v	f	lvdsrwg	lfdsrwg
s	w	sqk	wqk
d	g	swgkqmrxd	swgkqmrxg
f	k	csqjftvzmw	csqjktvzmw
l	u	hrmslgvcxf	hrmsugvcxf
d	v	xwbkdnls	xwbkvnls
n	r	fdmjkxlwqn	fdmjkxlwqr
k	q	mxvhrpkwb	mxvhrpqwb
r	m	dlxnrcp	dlxnmcp
r	v	lzdrj	lzdvj
k	v	kslnhv	vslnhv
r	d	kcsvrp	kcsvdp
q	t	kjtlcqv	kjtlctv
b	c	dhsbgqzfvl	dhscgqzfvl
t	j	gbtfphsn	gbjfphsn
b	v	bjfwr	vjfwr
z	e	szbf	sebf
